EntryID,EventID,EntryDate,Year,JurisdictionAbbrev,CommodityPoolID,CommodityShortName,BucketType,Quantity,MovementType,ParcelNumber,SourceSystem,SourceID,Notes
207,84,2013-03-11,2013.0,WA,,Hard Cover.,Existing,-4140.0,ECM,123-071-34,corral_tdr,corral_tdr:84,retired (out of system)
208,1368,2013-03-13,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1368,
209,1368,2013-03-13,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,015-101-017,corral_tdr,corral_tdr:1368,
210,106,2013-04-05,2013.0,DG,,SFRUU,Existing,-1.0,TRF,1418-34-101-001,corral_tdr,corral_tdr:106,
211,106,2013-04-05,2013.0,DG,,SFRUU,Existing,1.0,TRF,1318-15-201-002,corral_tdr,corral_tdr:106,
212,105,2013-05-06,2013.0,EL,,Pot. Cover.,Existing,-2180.0,TRF,032-100-006,corral_tdr,corral_tdr:105,
213,105,2013-05-06,2013.0,EL,,Pot. Cover.,Existing,2180.0,TRF,033-472-010,corral_tdr,corral_tdr:105,
214,1373,2013-05-20,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1373,
215,1373,2013-05-20,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-837-002,corral_tdr,corral_tdr:1373,
216,1374,2013-05-20,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1374,
217,1374,2013-05-20,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-704-026,corral_tdr,corral_tdr:1374,
218,1375,2013-05-20,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1375,
219,1375,2013-05-20,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,014-274-007,corral_tdr,corral_tdr:1375,
220,1381,2013-05-20,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1381,
221,1381,2013-05-20,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,015-104-017,corral_tdr,corral_tdr:1381,
222,1382,2013-05-20,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1382,
223,1382,2013-05-20,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-152-005,corral_tdr,corral_tdr:1382,
224,2254,2013-05-20,2013.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:2254,
225,2254,2013-05-20,2013.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,025-021-078,corral_tdr,corral_tdr:2254,
226,87,2013-05-21,2013.0,DG,,Hard Cover.,Existing,-1467.0,ECM,1318-23-710-002,corral_tdr,corral_tdr:87,retired (out of system)
227,1185,2013-05-30,2013.0,,,Pot. Cover.,Banked,-133.0,LBT,,corral_tdr,corral_tdr:1185,LandBankID=3
228,1185,2013-05-30,2013.0,WA,,Pot. Cover.,Existing,133.0,LBT,122-135-22,corral_tdr,corral_tdr:1185,
229,442,2013-06-11,2013.0,,20.0,CFA,UnusedCapacity,-5000.0,ALLOC,,corral_tdr,corral_tdr:442,
230,442,2013-06-11,2013.0,SLT,,CFA,Allocated,5000.0,ALLOC,029-061-001,corral_tdr,corral_tdr:442,
231,1371,2013-06-11,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1371,
232,1371,2013-06-11,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,035-233-026,corral_tdr,corral_tdr:1371,
233,1372,2013-06-11,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1372,
234,1372,2013-06-11,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-413-002,corral_tdr,corral_tdr:1372,
235,1377,2013-06-11,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1377,
236,1377,2013-06-11,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,015-154-004,corral_tdr,corral_tdr:1377,
237,1378,2013-06-11,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1378,
238,1378,2013-06-11,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-678-011,corral_tdr,corral_tdr:1378,
239,1379,2013-06-11,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1379,
240,1379,2013-06-11,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,015-213-016,corral_tdr,corral_tdr:1379,
241,1384,2013-06-11,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1384,
242,1384,2013-06-11,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,080-146-009,corral_tdr,corral_tdr:1384,
243,173,2013-06-23,2013.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:173,
244,173,2013-06-23,2013.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-22-001-008,corral_tdr,corral_tdr:173,
245,994,2013-06-28,2013.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:994,
246,994,2013-06-28,2013.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-311-017,corral_tdr,corral_tdr:994,
247,99,2013-07-11,2013.0,SLT,,TAU,Existing,-1.0,CONVTRF,026-049-002,corral_tdr,corral_tdr:99,convert+transfer FROM
248,99,2013-07-11,2013.0,SLT,,SFRUU,Existing,1.0,CONVTRF,026-122-002,corral_tdr,corral_tdr:99,convert+transfer TO
249,1380,2013-07-25,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1380,
250,1380,2013-07-25,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-087-005,corral_tdr,corral_tdr:1380,
251,100,2013-08-01,2013.0,DG,,SFRUU,Existing,-1.0,TRF,1318-22-002-103,corral_tdr,corral_tdr:100,
252,100,2013-08-01,2013.0,DG,,SFRUU,Existing,1.0,TRF,1318-23-311-018,corral_tdr,corral_tdr:100,
253,101,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,-880.0,TRF,1318-26-501-005,corral_tdr,corral_tdr:101,
254,101,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,880.0,TRF,1318-23-311-018,corral_tdr,corral_tdr:101,
255,102,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,-880.0,TRF,1318-26-501-005,corral_tdr,corral_tdr:102,
256,102,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,880.0,TRF,1318-23-311-017,corral_tdr,corral_tdr:102,
257,103,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,-880.0,TRF,1318-26-501-005,corral_tdr,corral_tdr:103,
258,103,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,880.0,TRF,1318-23-311-016,corral_tdr,corral_tdr:103,
259,104,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,-880.0,TRF,1318-26-501-005,corral_tdr,corral_tdr:104,
260,104,2013-08-01,2013.0,DG,,Pot. Cover.,Existing,880.0,TRF,1318-23-311-015,corral_tdr,corral_tdr:104,
261,1029,2013-08-08,2013.0,,72.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1029,
262,1029,2013-08-08,2013.0,PL,,Res. Alloc.,Allocated,1.0,ALLOC,115-050-025,corral_tdr,corral_tdr:1029,
263,178,2013-08-19,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:178,
264,178,2013-08-19,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,032-323-011,corral_tdr,corral_tdr:178,
265,1390,2013-08-19,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1390,
266,1390,2013-08-19,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-753-012,corral_tdr,corral_tdr:1390,
267,186,2013-09-05,2013.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:186,
268,186,2013-09-05,2013.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,025-394-012,corral_tdr,corral_tdr:186,
269,179,2013-09-12,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:179,
270,179,2013-09-12,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-451-003,corral_tdr,corral_tdr:179,
271,182,2013-09-13,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:182,
272,182,2013-09-13,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-093-003,corral_tdr,corral_tdr:182,
273,183,2013-09-17,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:183,
274,183,2013-09-17,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-072-021,corral_tdr,corral_tdr:183,
275,184,2013-09-17,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:184,
276,184,2013-09-17,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-272-019,corral_tdr,corral_tdr:184,
277,187,2013-09-18,2013.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:187,
278,187,2013-09-18,2013.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,023-471-011,corral_tdr,corral_tdr:187,
279,438,2013-09-19,2013.0,,11.0,CFA,UnusedCapacity,-2500.0,ALLOC,,corral_tdr,corral_tdr:438,
280,438,2013-09-19,2013.0,EL,,CFA,Allocated,2500.0,ALLOC,034-323-010,corral_tdr,corral_tdr:438,
281,1186,2013-09-26,2013.0,,,Pot. Cover.,Banked,-150.0,LBT,,corral_tdr,corral_tdr:1186,LandBankID=3
282,1186,2013-09-26,2013.0,WA,,Pot. Cover.,Existing,150.0,LBT,125-132-06,corral_tdr,corral_tdr:1186,
283,119,2013-10-11,2013.0,PL,,PRUU,Existing,-1.0,TRF,090-202-027,corral_tdr,corral_tdr:119,
284,119,2013-10-11,2013.0,PL,,PRUU,Existing,1.0,TRF,097-130-027,corral_tdr,corral_tdr:119,
285,120,2013-10-11,2013.0,PL,,PRUU,Existing,-1.0,TRF,090-202-028,corral_tdr,corral_tdr:120,
286,120,2013-10-11,2013.0,PL,,PRUU,Existing,1.0,TRF,097-130-027,corral_tdr,corral_tdr:120,
287,121,2013-10-11,2013.0,PL,,PRUU,Existing,-1.0,TRF,090-202-029,corral_tdr,corral_tdr:121,
288,121,2013-10-11,2013.0,PL,,PRUU,Existing,1.0,TRF,097-130-028,corral_tdr,corral_tdr:121,
289,122,2013-10-11,2013.0,PL,,PRUU,Existing,-1.0,TRF,090-202-030,corral_tdr,corral_tdr:122,
290,122,2013-10-11,2013.0,PL,,PRUU,Existing,1.0,TRF,097-130-028,corral_tdr,corral_tdr:122,
291,123,2013-10-11,2013.0,PL,,PRUU,Existing,-1.0,TRF,090-202-031,corral_tdr,corral_tdr:123,
292,123,2013-10-11,2013.0,PL,,PRUU,Existing,1.0,TRF,097-130-029,corral_tdr,corral_tdr:123,
293,124,2013-10-11,2013.0,PL,,PRUU,Existing,-1.0,TRF,090-202-032,corral_tdr,corral_tdr:124,
294,124,2013-10-11,2013.0,PL,,PRUU,Existing,1.0,TRF,097-130-029,corral_tdr,corral_tdr:124,
295,185,2013-10-11,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:185,
296,185,2013-10-11,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-884-004,corral_tdr,corral_tdr:185,
297,177,2013-10-14,2013.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:177,
298,177,2013-10-14,2013.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,080-154-012,corral_tdr,corral_tdr:177,
299,95,2013-10-30,2013.0,DG,,Soft Cover.,Existing,-37353.0,LBA,1319-07-002-014,corral_tdr,corral_tdr:95,
300,95,2013-10-30,2013.0,,,Soft Cover.,Banked,37353.0,LBA,,corral_tdr,corral_tdr:95,LandBankID=3
301,96,2013-10-30,2013.0,DG,,Soft Cover.,Existing,-24364.0,ECM,1319-07-002-014,corral_tdr,corral_tdr:96,retired (out of system)
302,447,2013-10-31,2013.0,,14.0,CFA,UnusedCapacity,-4375.0,ALLOC,,corral_tdr,corral_tdr:447,
303,447,2013-10-31,2013.0,PL,,CFA,Allocated,4375.0,ALLOC,112-050-022,corral_tdr,corral_tdr:447,
304,188,2013-11-19,2013.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:188,
305,188,2013-11-19,2013.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,025-401-010,corral_tdr,corral_tdr:188,
306,189,2013-11-19,2013.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:189,
307,189,2013-11-19,2013.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,028-062-013,corral_tdr,corral_tdr:189,
308,190,2013-12-20,2013.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:190,
309,190,2013-12-20,2013.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,025-770-004,corral_tdr,corral_tdr:190,
310,1199,2013-12-31,2013.0,,,Pot. Cover.,Banked,-509.0,LBT,,corral_tdr,corral_tdr:1199,LandBankID=3
311,1199,2013-12-31,2013.0,WA,,Pot. Cover.,Existing,509.0,LBT,122-251-10,corral_tdr,corral_tdr:1199,
312,1212,2014-01-01,2014.0,DG,,Soft Cover.,Existing,-6800.0,LBA,1318-24-710-019,corral_tdr,corral_tdr:1212,
313,1212,2014-01-01,2014.0,,,Soft Cover.,Banked,6800.0,LBA,,corral_tdr,corral_tdr:1212,LandBankID=3
314,1242,2014-01-01,2014.0,DG,,Rest. Cred.,Existing,-13873.0,LBA,1318-23-610-008,corral_tdr,corral_tdr:1242,
315,1242,2014-01-01,2014.0,,,Rest. Cred.,Banked,13873.0,LBA,,corral_tdr,corral_tdr:1242,LandBankID=3
316,191,2014-01-02,2014.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:191,
317,191,2014-01-02,2014.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,023-551-016,corral_tdr,corral_tdr:191,
318,192,2014-01-02,2014.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:192,
319,192,2014-01-02,2014.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,031-322-011,corral_tdr,corral_tdr:192,
320,1393,2014-01-13,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1393,
321,1393,2014-01-13,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-043-003,corral_tdr,corral_tdr:1393,
322,1386,2014-01-14,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1386,
323,1386,2014-01-14,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-352-011,corral_tdr,corral_tdr:1386,
324,1391,2014-01-14,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1391,
325,1391,2014-01-14,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,015-315-007,corral_tdr,corral_tdr:1391,
326,181,2014-01-27,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:181,
327,181,2014-01-27,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,081-141-027,corral_tdr,corral_tdr:181,
328,1389,2014-01-29,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1389,
329,1389,2014-01-29,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,015-263-012,corral_tdr,corral_tdr:1389,
330,86,2014-01-30,2014.0,DG,,Pot. Cover.,Existing,-281.0,TRF,1318-15-201-003,corral_tdr,corral_tdr:86,
331,86,2014-01-30,2014.0,DG,,Pot. Cover.,Existing,281.0,TRF,1318-10-310-052,corral_tdr,corral_tdr:86,
332,193,2014-02-05,2014.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:193,
333,193,2014-02-05,2014.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,023-553-001,corral_tdr,corral_tdr:193,
334,194,2014-02-10,2014.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:194,
335,194,2014-02-10,2014.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,030-352-009,corral_tdr,corral_tdr:194,
336,195,2014-02-20,2014.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:195,
337,195,2014-02-20,2014.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,023-491-013,corral_tdr,corral_tdr:195,
338,85,2014-02-21,2014.0,DG,,Hard Cover.,Existing,-1591.0,TRF,1318-22-002-103,corral_tdr,corral_tdr:85,
339,85,2014-02-21,2014.0,SLT,,Hard Cover.,Existing,1591.0,TRF,025-770-004,corral_tdr,corral_tdr:85,
340,170,2014-02-21,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:170,
341,170,2014-02-21,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-814-001,corral_tdr,corral_tdr:170,
342,196,2014-02-24,2014.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:196,
343,196,2014-02-24,2014.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,025-224-015,corral_tdr,corral_tdr:196,
344,90,2014-02-25,2014.0,SLT,,TAU,Existing,-34.0,TRF,029-441-004,corral_tdr,corral_tdr:90,
345,90,2014-02-25,2014.0,DG,,TAU,Existing,34.0,TRF,1318-27-001-001,corral_tdr,corral_tdr:90,
346,93,2014-02-25,2014.0,SLT,,TAU,Existing,-27.0,TRF,029-061-010,corral_tdr,corral_tdr:93,
347,93,2014-02-25,2014.0,DG,,TAU,Existing,27.0,TRF,1318-27-001-001,corral_tdr,corral_tdr:93,
348,94,2014-02-25,2014.0,SLT,,TAU,Existing,-50.0,TRF,032-151-015,corral_tdr,corral_tdr:94,
349,94,2014-02-25,2014.0,DG,,TAU,Existing,50.0,TRF,1318-27-001-001,corral_tdr,corral_tdr:94,
350,97,2014-02-25,2014.0,SLT,,TAU,Existing,-63.0,TRF,027-040-033,corral_tdr,corral_tdr:97,
351,97,2014-02-25,2014.0,DG,,TAU,Existing,63.0,TRF,1318-27-001-001,corral_tdr,corral_tdr:97,
352,98,2014-02-25,2014.0,SLT,,TAU,Existing,-20.0,TRF,029-061-008,corral_tdr,corral_tdr:98,
353,98,2014-02-25,2014.0,DG,,TAU,Existing,20.0,TRF,1318-27-001-001,corral_tdr,corral_tdr:98,
354,197,2014-02-28,2014.0,,69.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:197,
355,197,2014-02-28,2014.0,SLT,,Res. Alloc.,Allocated,1.0,ALLOC,028-123-009,corral_tdr,corral_tdr:197,
356,91,2014-03-05,2014.0,EL,,Pot. Cover.,Existing,-1194.0,TRF,032-100-006,corral_tdr,corral_tdr:91,
357,91,2014-03-05,2014.0,EL,,Pot. Cover.,Existing,1194.0,TRF,033-565-005,corral_tdr,corral_tdr:91,
358,439,2014-03-05,2014.0,,11.0,CFA,UnusedCapacity,-255.0,ALLOC,,corral_tdr,corral_tdr:439,
359,439,2014-03-05,2014.0,EL,,CFA,Allocated,255.0,ALLOC,034-270-061,corral_tdr,corral_tdr:439,
360,138,2014-03-17,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:138,
361,138,2014-03-17,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-22-002-056,corral_tdr,corral_tdr:138,
362,130,2014-03-18,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:130,
363,130,2014-03-18,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-22-002-053,corral_tdr,corral_tdr:130,
364,131,2014-03-18,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:131,
365,131,2014-03-18,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-22-002-054,corral_tdr,corral_tdr:131,
366,132,2014-03-18,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:132,
367,132,2014-03-18,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-22-002-055,corral_tdr,corral_tdr:132,
368,135,2014-03-19,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:135,
369,135,2014-03-19,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1418-10-802-007,corral_tdr,corral_tdr:135,
370,133,2014-03-25,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:133,
371,133,2014-03-25,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-212-069,corral_tdr,corral_tdr:133,
372,134,2014-03-31,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:134,
373,134,2014-03-31,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1418-15-701-010,corral_tdr,corral_tdr:134,
374,137,2014-04-03,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:137,
375,137,2014-04-03,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1418-34-601-001,corral_tdr,corral_tdr:137,
376,129,2014-04-10,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:129,
377,129,2014-04-10,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-26-501-006,corral_tdr,corral_tdr:129,
378,169,2014-04-16,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:169,
379,169,2014-04-16,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-212-072,corral_tdr,corral_tdr:169,
380,171,2014-04-16,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:171,
381,171,2014-04-16,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-212-071,corral_tdr,corral_tdr:171,
382,174,2014-04-16,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:174,
383,174,2014-04-16,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-212-073,corral_tdr,corral_tdr:174,
384,175,2014-04-16,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:175,
385,175,2014-04-16,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-212-074,corral_tdr,corral_tdr:175,
386,176,2014-04-16,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:176,
387,176,2014-04-16,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1318-23-212-068,corral_tdr,corral_tdr:176,
388,88,2014-04-23,2014.0,EL,,Hard Cover.,Existing,-598.0,TRF,034-571-003,corral_tdr,corral_tdr:88,
389,88,2014-04-23,2014.0,SLT,,Hard Cover.,Existing,598.0,TRF,022-222-016,corral_tdr,corral_tdr:88,
390,208,2014-04-30,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:208,
391,208,2014-04-30,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-841-046,corral_tdr,corral_tdr:208,
392,209,2014-04-30,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:209,
393,209,2014-04-30,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-433-005,corral_tdr,corral_tdr:209,
394,172,2014-05-09,2014.0,,70.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:172,
395,172,2014-05-09,2014.0,DG,,Res. Alloc.,Allocated,1.0,ALLOC,1418-10-802-004,corral_tdr,corral_tdr:172,
396,1385,2014-05-12,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:1385,
397,1385,2014-05-12,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,025-833-003,corral_tdr,corral_tdr:1385,
398,139,2014-05-27,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:139,
399,139,2014-05-27,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,017-021-032,corral_tdr,corral_tdr:139,
400,1200,2014-06-05,2014.0,,,Pot. Cover.,Banked,-38.0,LBT,,corral_tdr,corral_tdr:1200,LandBankID=3
401,1200,2014-06-05,2014.0,WA,,Pot. Cover.,Existing,38.0,LBT,128-170-02,corral_tdr,corral_tdr:1200,
402,140,2014-06-16,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:140,
403,140,2014-06-16,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,025-812-025,corral_tdr,corral_tdr:140,
404,141,2014-06-16,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:141,
405,141,2014-06-16,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-811-003,corral_tdr,corral_tdr:141,
406,142,2014-06-16,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:142,
407,142,2014-06-16,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,034-701-007,corral_tdr,corral_tdr:142,
408,143,2014-06-16,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:143,
409,143,2014-06-16,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,080-113-003,corral_tdr,corral_tdr:143,
410,144,2014-06-16,2014.0,,71.0,Res. Alloc.,UnusedCapacity,-1.0,ALLOC,,corral_tdr,corral_tdr:144,
411,144,2014-06-16,2014.0,EL,,Res. Alloc.,Allocated,1.0,ALLOC,033-565-005,corral_tdr,corral_tdr:144,
412,89,2014-06-19,2014.0,SLT,,TAU,Existing,-1.0,CONVTRF,026-049-002,corral_tdr,corral_tdr:89,convert+transfer FROM
