Lost_APN,Issue_Category,Years_Lost,Total_Units_CSV,Match_Source,Candidate_New_APN,Match_Type,Already_In_Tahoe,Action
035-283-022,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,035-283-037,kk_rename,NO,NEEDS_CHANGE_YEAR
035-283-022,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,035-283-037,kk_rename,NO,NEEDS_CHANGE_YEAR
035-283-022,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,035-283-037,accela_rename,NO,NEEDS_CHANGE_YEAR
035-283-022,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,035-283-037,kk_rename,NO,NEEDS_CHANGE_YEAR
035-283-022,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,035-283-037,kk_rename,NO,NEEDS_CHANGE_YEAR
084-052-010,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,084-052-013,accela_rename,NO,NEEDS_CHANGE_YEAR
084-052-010,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,084-052-013,kk_rename,NO,NEEDS_CHANGE_YEAR
084-052-010,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,084-052-013,kk_rename,NO,NEEDS_CHANGE_YEAR
084-052-010,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,084-052-013,accela_rename,NO,NEEDS_CHANGE_YEAR
084-052-010,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,084-052-013,kk_rename,NO,NEEDS_CHANGE_YEAR
084-052-010,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,084-052-013,kk_rename,NO,NEEDS_CHANGE_YEAR
090-134-039,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-134-061,accela_rename,NO,NEEDS_CHANGE_YEAR
090-134-039,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-134-061,kk_rename,NO,NEEDS_CHANGE_YEAR
090-134-039,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-134-061,accela_rename,NO,NEEDS_CHANGE_YEAR
090-134-039,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-134-061,kk_rename,NO,NEEDS_CHANGE_YEAR
090-232-026,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-232-034,accela_rename,NO,NEEDS_CHANGE_YEAR
090-232-026,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-232-034,kk_rename,NO,NEEDS_CHANGE_YEAR
090-232-026,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-232-034,kk_rename,NO,NEEDS_CHANGE_YEAR
090-232-026,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-232-034,accela_rename,NO,NEEDS_CHANGE_YEAR
090-232-026,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-232-034,kk_rename,NO,NEEDS_CHANGE_YEAR
090-232-026,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-232-034,kk_rename,NO,NEEDS_CHANGE_YEAR
090-271-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-262-016,accela_rename,NO,NEEDS_CHANGE_YEAR
090-271-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-016,kk_rename,NO,NEEDS_CHANGE_YEAR
090-271-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-016,kk_rename,NO,NEEDS_CHANGE_YEAR
090-271-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,090-262-016,accela_rename,NO,NEEDS_CHANGE_YEAR
090-271-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-016,kk_rename,NO,NEEDS_CHANGE_YEAR
090-271-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-262-016,kk_rename,NO,NEEDS_CHANGE_YEAR
090-292-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-292-013,kk_rename,NO,NEEDS_CHANGE_YEAR
090-292-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-292-013,kk_rename,NO,NEEDS_CHANGE_YEAR
090-292-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-292-013,kk_rename,NO,NEEDS_CHANGE_YEAR
090-292-003,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,090-292-013,kk_rename,NO,NEEDS_CHANGE_YEAR
092-152-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,092-152-038,accela_rename,NO,NEEDS_CHANGE_YEAR
092-152-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-152-038,kk_rename,NO,NEEDS_CHANGE_YEAR
092-152-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-152-038,kk_rename,NO,NEEDS_CHANGE_YEAR
092-152-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,092-152-038,accela_rename,NO,NEEDS_CHANGE_YEAR
092-152-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-152-038,kk_rename,NO,NEEDS_CHANGE_YEAR
092-152-015,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,092-152-038,kk_rename,NO,NEEDS_CHANGE_YEAR
093-160-016,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,093-160-082,accela_rename,NO,NEEDS_CHANGE_YEAR
093-160-016,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,093-160-082,kk_rename,NO,NEEDS_CHANGE_YEAR
093-160-016,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,093-160-082,kk_rename,NO,NEEDS_CHANGE_YEAR
093-160-016,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,093-160-082,accela_rename,NO,NEEDS_CHANGE_YEAR
093-160-016,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,093-160-082,kk_rename,NO,NEEDS_CHANGE_YEAR
093-160-016,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,093-160-082,kk_rename,NO,NEEDS_CHANGE_YEAR
112-190-042,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,112-190-067,accela_rename,NO,NEEDS_CHANGE_YEAR
112-190-042,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,112-190-067,kk_rename,NO,NEEDS_CHANGE_YEAR
112-190-042,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,112-190-067,accela_rename,NO,NEEDS_CHANGE_YEAR
112-190-042,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,112-190-067,kk_rename,NO,NEEDS_CHANGE_YEAR
115-060-018,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,115-060-022,kk_rename,NO,NEEDS_CHANGE_YEAR
115-060-018,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,115-060-022,kk_rename,NO,NEEDS_CHANGE_YEAR
123-131-02,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,123-131-08,kk_rename,NO,NEEDS_CHANGE_YEAR
123-131-02,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,123-131-08,kk_rename,NO,NEEDS_CHANGE_YEAR
1318-23-710-038,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,1318-23-710-096,accela_rename,NO,NEEDS_CHANGE_YEAR
1318-23-710-038,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,1318-23-710-096,kk_rename,NO,NEEDS_CHANGE_YEAR
1318-23-710-039,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,ACCELA,1318-23-710-097,accela_rename,NO,NEEDS_CHANGE_YEAR
1318-23-710-039,PARCEL_SPLIT,"[2019, 2020, 2021, 2022, 2023, 2024, 2025]",7,KK,1318-23-710-097,kk_rename,NO,NEEDS_CHANGE_YEAR
1319-30-610-002,PARCEL_SPLIT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020]",7,ACCELA,1319-30-610-003,accela_rename,NO,NEEDS_CHANGE_YEAR
1319-30-610-002,PARCEL_SPLIT,"[2014, 2015, 2016, 2017, 2018, 2019, 2020]",7,KK,1319-30-610-003,kk_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,026-105-006,accela_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-105-023,kk_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-105-006,kk_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-105-06,kk_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,026-105-006,accela_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-105-023,kk_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-105-006,kk_rename,NO,NEEDS_CHANGE_YEAR
026-105-006,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-105-06,kk_rename,NO,NEEDS_CHANGE_YEAR
026-122-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-122-036,kk_rename,NO,NEEDS_CHANGE_YEAR
026-122-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,026-122-036,kk_rename,NO,NEEDS_CHANGE_YEAR
027-143-013,PARCEL_SPLIT,"[2023, 2024, 2025]",6,ACCELA,027-143-027,accela_rename,NO,NEEDS_CHANGE_YEAR
027-143-013,PARCEL_SPLIT,"[2023, 2024, 2025]",6,KK,027-143-027,kk_rename,NO,NEEDS_CHANGE_YEAR
027-143-013,PARCEL_SPLIT,"[2023, 2024, 2025]",6,ACCELA,027-143-027,accela_rename,NO,NEEDS_CHANGE_YEAR
027-143-013,PARCEL_SPLIT,"[2023, 2024, 2025]",6,KK,027-143-027,kk_rename,NO,NEEDS_CHANGE_YEAR
031-043-005,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,031-043-005,accela_rename,NO,NEEDS_CHANGE_YEAR
031-043-005,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,031-043-005,kk_rename,NO,NEEDS_CHANGE_YEAR
031-043-005,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,031-043-05,kk_rename,NO,NEEDS_CHANGE_YEAR
031-043-005,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,031-043-005,accela_rename,NO,NEEDS_CHANGE_YEAR
031-043-005,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,031-043-005,kk_rename,NO,NEEDS_CHANGE_YEAR
031-043-005,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,031-043-05,kk_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,080-192-33,accela_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,080-192-034,kk_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,080-192-33,kk_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,080-192-033,kk_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,080-192-33,accela_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,080-192-034,kk_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,080-192-33,kk_rename,NO,NEEDS_CHANGE_YEAR
080-192-033,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,080-192-033,kk_rename,NO,NEEDS_CHANGE_YEAR
090-073-019,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,090-073-021,accela_rename,NO,NEEDS_CHANGE_YEAR
090-073-019,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-073-021,kk_rename,NO,NEEDS_CHANGE_YEAR
090-073-019,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-073-021,kk_rename,NO,NEEDS_CHANGE_YEAR
090-073-019,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,090-073-021,accela_rename,NO,NEEDS_CHANGE_YEAR
090-073-019,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-073-021,kk_rename,NO,NEEDS_CHANGE_YEAR
090-073-019,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-073-021,kk_rename,NO,NEEDS_CHANGE_YEAR
090-162-016,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,090-162-045,accela_rename,NO,NEEDS_CHANGE_YEAR
090-162-016,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-162-045,kk_rename,NO,NEEDS_CHANGE_YEAR
090-162-016,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-162-045,kk_rename,NO,NEEDS_CHANGE_YEAR
090-162-016,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,090-162-045,accela_rename,NO,NEEDS_CHANGE_YEAR
090-162-016,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-162-045,kk_rename,NO,NEEDS_CHANGE_YEAR
090-162-016,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,090-162-045,kk_rename,NO,NEEDS_CHANGE_YEAR
092-234-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,092-234-024,accela_rename,NO,NEEDS_CHANGE_YEAR
092-234-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,092-234-024,kk_rename,NO,NEEDS_CHANGE_YEAR
092-234-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,092-234-024,kk_rename,NO,NEEDS_CHANGE_YEAR
092-234-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,092-234-024,accela_rename,NO,NEEDS_CHANGE_YEAR
092-234-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,092-234-024,kk_rename,NO,NEEDS_CHANGE_YEAR
092-234-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,092-234-024,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-008,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-045,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-008,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-045,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-008,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-045,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-008,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-045,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-008,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-045,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-008,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-045,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-009,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-046,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-009,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-046,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-009,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-046,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-009,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-046,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-009,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-046,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-009,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-046,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-010,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-047,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-010,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-047,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-010,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-047,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-010,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-047,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-010,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-047,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-010,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-047,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-011,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-048,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-011,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-048,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-011,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-048,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-011,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-048,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-011,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-048,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-011,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-048,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-051,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-051,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-051,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-051,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-051,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-012,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-051,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-014,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-050,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-014,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-050,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-014,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-050,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-014,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-050,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-014,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-050,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-014,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-050,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-015,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-044,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-015,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-044,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-015,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-044,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-015,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,093-083-044,accela_rename,NO,NEEDS_CHANGE_YEAR
093-083-015,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-044,kk_rename,NO,NEEDS_CHANGE_YEAR
093-083-015,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,093-083-044,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-036,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-010-041,accela_rename,NO,NEEDS_CHANGE_YEAR
098-010-036,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-041,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-036,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-041,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-036,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-010-041,accela_rename,NO,NEEDS_CHANGE_YEAR
098-010-036,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-041,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-036,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-041,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-037,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-010-042,accela_rename,NO,NEEDS_CHANGE_YEAR
098-010-037,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-042,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-037,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-042,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-037,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-010-042,accela_rename,NO,NEEDS_CHANGE_YEAR
098-010-037,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-042,kk_rename,NO,NEEDS_CHANGE_YEAR
098-010-037,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-010-042,kk_rename,NO,NEEDS_CHANGE_YEAR
098-192-002,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-192-011,accela_rename,NO,NEEDS_CHANGE_YEAR
098-192-002,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-192-011,kk_rename,NO,NEEDS_CHANGE_YEAR
098-192-002,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-192-011,kk_rename,NO,NEEDS_CHANGE_YEAR
098-192-002,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-192-011,accela_rename,NO,NEEDS_CHANGE_YEAR
098-192-002,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-192-011,kk_rename,NO,NEEDS_CHANGE_YEAR
098-192-002,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-192-011,kk_rename,NO,NEEDS_CHANGE_YEAR
098-231-024,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-231-039,accela_rename,NO,NEEDS_CHANGE_YEAR
098-231-024,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-231-039,kk_rename,NO,NEEDS_CHANGE_YEAR
098-231-024,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,KK,098-231-039,kk_rename,NO,NEEDS_CHANGE_YEAR
098-231-024,PARCEL_SPLIT,"[2020, 2021, 2022, 2023, 2024, 2025]",6,ACCELA,098-231-039,accela_rename,NO,NEEDS_CHANGE_YEAR
