APN,YEAR,Residential_Units,TouristAccommodation_Units,CommercialFloorArea_SqFt,COUNTY,JURISDICTION,PARCEL_ACRES,APN_canon,OriginalYrBuilt,OriginalYrBuilt_source_APN,match_method,CountyYearBuilt,COMBINED_YEAR_BUILT,combined_source
097-130-040,2025,0,0,0.0,PL,PL,0.0519267072437733,097-130-040,2014.0,097-130-040,direct,2014.0,2014.0,original
083-480-005,2025,0,0,0.0,PL,PL,0.2426327598886144,083-480-005,1987.0,083-480-005,direct,,1987.0,original
085-111-007,2025,0,0,0.0,PL,PL,0.2871741634606438,085-111-007,1972.0,085-111-007,direct,,1972.0,original
085-241-006,2025,0,0,0.0,PL,PL,0.3446463087464939,085-241-006,1981.0,085-241-06,direct,,1981.0,original
085-171-001,2025,0,0,0.0,PL,PL,0.1723259913555968,085-171-001,1996.0,085-171-01,direct,,1996.0,original
085-111-006,2025,0,0,0.0,PL,PL,0.8571196144887238,085-111-006,1986.0,085-111-006,direct,,1986.0,original
085-113-007,2025,0,0,0.0,PL,PL,0.7467329410884436,085-113-007,1987.0,085-113-007,direct,,1987.0,original
085-420-012,2025,0,0,0.0,PL,PL,3.25077111654538,085-420-012,1947.0,085-420-012,direct,,1947.0,original
085-084-004,2025,0,0,0.0,PL,PL,0.2756859105546279,085-084-004,1990.0,085-084-004,direct,,1990.0,original
085-010-008,2025,0,0,0.0,PL,PL,182.5495530560493,085-010-008,1968.0,085-010-08,direct,,1968.0,original
085-030-008,2025,0,0,0.0,PL,PL,0.3423292435675235,085-030-008,1970.0,085-030-008,direct,,1970.0,original
083-075-037,2025,0,0,0.0,PL,PL,0.1287693564826594,083-075-037,1957.0,083-075-037,direct,1957.0,1957.0,original
084-110-027,2025,0,0,0.0,PL,PL,3.728044063278459,084-110-027,1946.0,084-110-017,genealogy_new_from_old,1992.0,1946.0,original
084-160-005,2025,0,0,0.0,PL,PL,0.3791860883569001,084-160-005,2006.0,084-160-05,direct,,2006.0,original
094-171-009,2025,0,0,0.0,PL,PL,0.2187057187189557,094-171-009,1928.0,094-171-007,genealogy_new_from_old,,1928.0,original
095-100-005,2025,0,0,0.0,PL,PL,493.8923826524693,095-100-005,1945.0,095-100-05,direct,,1945.0,original
095-100-028,2025,0,0,0.0,PL,PL,4.477233278464423,095-100-028,2000.0,095-100-028,direct,,2000.0,original
094-172-003,2025,0,0,0.0,PL,PL,0.2061389468526554,094-172-003,1962.0,094-172-003,direct,1962.0,1962.0,original
094-010-001,2025,0,0,0.0,PL,PL,50.792280807228046,094-010-001,1977.0,094-010-01,direct,,1977.0,original
094-010-002,2025,0,0,0.0,PL,PL,23.737181155429173,094-010-002,1978.0,094-010-002,direct,,1978.0,original
094-010-014,2025,0,0,0.0,PL,PL,49.44258621787784,094-010-014,1915.0,094-010-014,direct,,1915.0,original
093-290-011,2025,0,0,0.0,PL,PL,0.0369368380807706,093-290-011,1990.0,093-290-011,direct,,1990.0,original
083-243-002,2025,0,0,0.0,PL,PL,0.2669825442927915,083-243-002,1977.0,083-243-02,direct,,1977.0,original
094-360-007,2025,0,0,0.0,PL,PL,2.4084412081792594,094-360-007,1974.0,094-360-007,direct,,1974.0,original
085-222-009,2025,0,0,0.0,PL,PL,0.5174827710670794,085-222-009,1989.0,085-222-09,direct,,1989.0,original
094-180-021,2025,0,0,0.0,PL,PL,0.6499011777351991,094-180-021,1977.0,094-180-21,direct,,1977.0,original
095-120-006,2025,0,0,0.0,PL,PL,1.0840011967707035,095-120-006,1992.0,095-120-06,direct,,1992.0,original
095-120-005,2025,0,0,0.0,PL,PL,1.1632402724567583,095-120-005,1988.0,095-120-005,direct,,1988.0,original
094-180-020,2025,0,0,0.0,PL,PL,6.791280672013624,094-180-020,1980.0,094-180-020,direct,,1980.0,original
095-510-001,2025,0,0,0.0,PL,PL,0.292257403878829,095-510-001,1978.0,095-510-01,direct,,1978.0,original
094-123-004,2025,0,0,0.0,PL,PL,0.1465864975859586,094-123-004,1973.0,094-123-004,direct,1973.0,1973.0,original
094-110-002,2025,0,0,0.0,PL,PL,0.0638514125289983,094-110-002,1971.0,094-110-002,direct,,1971.0,original
094-110-006,2025,0,0,0.0,PL,PL,0.1258745601318241,094-110-006,1956.0,094-110-006,direct,,1956.0,original
083-480-007,2025,0,0,0.0,PL,PL,0.2754700852697984,083-480-007,1987.0,083-480-007,direct,,1987.0,original
094-140-069,2025,0,0,0.0,PL,PL,3.5034671041572123,094-140-069,,,unmatched,1972.0,1972.0,county
094-140-015,2025,0,0,0.0,PL,PL,1.6955146291873604,094-140-015,1983.0,094-140-15,direct,,1983.0,original
094-140-066,2025,0,0,0.0,PL,PL,0.8288325219398134,094-140-066,1947.0,094-140-063,genealogy_new_from_old,,1947.0,original
083-071-008,2025,0,0,0.0,PL,PL,0.1491403807726726,083-071-008,1979.0,083-071-08,direct,,1979.0,original
083-480-011,2025,0,0,0.0,PL,PL,0.2903594522361702,083-480-011,1987.0,083-480-11,direct,,1987.0,original
094-240-003,2025,0,0,0.0,PL,PL,1.068233191332685,094-240-003,1992.0,094-240-003,direct,,1992.0,original
095-110-001,2025,0,0,0.0,PL,PL,1.2958881111217502,095-110-001,1972.0,095-110-01,direct,,1972.0,original
095-130-012,2025,0,0,0.0,PL,PL,1.006296130073027,095-130-012,1964.0,095-130-12,direct,,1964.0,original
095-120-003,2025,0,0,0.0,PL,PL,2.6683383397176272,095-120-003,1972.0,095-120-03,direct,,1972.0,original
095-110-003,2025,0,0,0.0,PL,PL,1.261907021066899,095-110-003,1966.0,095-110-03,direct,,1966.0,original
095-130-008,2025,0,0,0.0,PL,PL,1.6012675394362497,095-130-008,1980.0,095-130-08,direct,,1980.0,original
095-100-013,2025,0,0,0.0,PL,PL,36.60192152303509,095-100-013,1983.0,095-100-13,direct,,1983.0,original
095-130-004,2025,0,0,0.0,PL,PL,3.025837851965117,095-130-004,1979.0,095-130-004,direct,,1979.0,original
095-110-005,2025,0,0,0.0,PL,PL,2.1824071702489456,095-110-005,1979.0,095-110-05,direct,,1979.0,original
095-110-004,2025,0,0,0.0,PL,PL,3.134792115094164,095-110-004,1952.0,095-110-04,direct,,1952.0,original
095-120-002,2025,0,0,0.0,PL,PL,34.12418775906089,095-120-002,1975.0,095-120-002,direct,,1975.0,original
095-510-002,2025,0,0,0.0,PL,PL,0.4714046859683484,095-510-002,1990.0,095-510-02,direct,,1990.0,original
095-510-003,2025,0,0,0.0,PL,PL,0.780506001018323,095-510-003,1979.0,095-510-03,direct,,1979.0,original
094-200-020,2025,0,0,0.0,PL,PL,13.063495655731094,094-200-020,1977.0,094-200-020,direct,,1977.0,original
095-160-001,2025,0,0,0.0,PL,PL,0.4717437667868135,095-160-001,1976.0,095-160-01,direct,,1976.0,original
094-060-003,2025,0,0,0.0,PL,PL,1.2447207791917043,094-060-003,2001.0,094-060-003,direct,2002.0,2001.0,original
094-110-011,2025,0,0,0.0,PL,PL,0.3759073895220687,094-110-011,1930.0,094-110-11,direct,,1930.0,original
094-160-019,2025,0,0,0.0,PL,PL,1.1820449075483117,094-160-019,1977.0,094-160-19,direct,,1977.0,original
094-140-023,2025,0,0,0.0,PL,PL,1.4959455220401925,094-140-023,2000.0,094-140-023,direct,,2000.0,original
083-102-007,2025,0,0,0.0,PL,PL,0.0574546074595628,083-102-007,1990.0,083-102-007,direct,,1990.0,original
083-102-006,2025,0,0,0.0,PL,PL,0.0574190078717476,083-102-006,1978.0,083-102-006,direct,,1978.0,original
083-071-010,2025,0,0,0.0,PL,PL,0.1723334104236305,083-071-010,1980.0,083-071-10,direct,,1980.0,original
095-170-002,2025,0,0,0.0,PL,PL,2.4707290044059174,095-170-002,1992.0,095-170-02,direct,,1992.0,original
093-051-014,2025,0,0,0.0,PL,PL,0.2661598992540482,093-051-014,1970.0,093-051-014,direct,1970.0,1970.0,original
083-153-005,2025,0,0,0.0,PL,PL,0.4019055688920453,083-153-005,1977.0,083-153-05,direct,,1977.0,original
083-083-007,2025,0,0,0.0,PL,PL,0.0144509564936298,083-083-007,1979.0,083-083-07,direct,,1979.0,original
083-172-005,2025,0,0,0.0,PL,PL,0.2677112842123941,083-172-005,1960.0,083-172-005,direct,1960.0,1960.0,original
094-140-068,2025,0,0,0.0,PL,PL,0.2757274640312392,094-140-068,1947.0,094-140-063,genealogy_new_from_old,1947.0,1947.0,original
094-070-013,2025,0,0,0.0,PL,PL,4.743911908830341,094-070-013,1975.0,094-070-013,direct,,1975.0,original
094-090-017,2025,0,0,0.0,PL,PL,0.1734264786146881,094-090-017,1926.0,094-090-017,direct,,1926.0,original
095-150-001,2025,0,0,0.0,PL,PL,5.749851225375176,095-150-001,1930.0,095-150-01,direct,,1930.0,original
095-150-002,2025,0,0,0.0,PL,PL,2.9501419340038626,095-150-002,1971.0,095-150-002,direct,,1971.0,original
094-020-008,2025,0,0,0.0,PL,PL,46.30738417893626,094-020-008,1976.0,094-020-08,direct,,1976.0,original
095-410-003,2025,0,0,0.0,PL,PL,0.4812887887533642,095-410-003,2008.0,095-410-003,direct,2008.0,2008.0,original
095-180-001,2025,0,0,0.0,PL,PL,5.560225390369316,095-180-001,1978.0,095-180-001,direct,,1978.0,original
094-140-033,2025,0,0,0.0,PL,PL,2.1819954658957887,094-140-033,1980.0,094-140-033,direct,,1980.0,original
083-073-017,2025,0,0,0.0,PL,PL,0.1321195885795149,083-073-017,1973.0,083-073-17,direct,,1973.0,original
095-170-003,2025,0,0,0.0,PL,PL,6.699938560220932,095-170-003,1975.0,095-170-003,direct,,1975.0,original
095-170-001,2025,0,0,0.0,PL,PL,6.903770049784812,095-170-001,1974.0,095-170-001,direct,,1974.0,original
093-060-002,2025,0,0,0.0,PL,PL,6.262558316428798,093-060-002,1976.0,093-060-02,direct,,1976.0,original
083-202-015,2025,0,0,0.0,PL,PL,0.173350291878,083-202-015,1996.0,083-202-15,direct,,1996.0,original
093-020-005,2025,0,0,0.0,PL,PL,0.0285214458467945,093-020-005,1974.0,093-020-05,direct,,1974.0,original
093-300-021,2025,0,0,0.0,PL,PL,0.2397495555606364,093-300-021,1982.0,093-300-021,direct,,1982.0,original
095-100-015,2025,0,0,0.0,PL,PL,159.39401432439553,095-100-015,1990.0,095-100-15,direct,,1990.0,original
094-200-054,2025,0,0,0.0,PL,PL,0.5354387747978164,094-200-054,1998.0,094-200-054,direct,,1998.0,original
085-151-004,2025,0,0,0.0,PL,PL,0.1723274327475545,085-151-004,1974.0,085-151-004,direct,,1974.0,original
083-170-001,2025,0,0,0.0,PL,PL,3.916824806658553,083-170-001,,,unmatched,1967.0,1967.0,county
095-100-011,2025,0,0,0.0,PL,PL,80.09997966297192,095-100-011,1996.0,095-100-11,direct,,1996.0,original
094-130-003,2025,0,0,0.0,PL,PL,0.3754228599507839,094-130-003,1981.0,094-130-003,direct,,1981.0,original
095-100-017,2025,0,0,0.0,PL,PL,279.5236873776709,095-100-017,1992.0,095-100-017,direct,,1992.0,original
094-110-021,2025,0,0,0.0,PL,PL,0.6147024613847727,094-110-021,2007.0,094-110-021,direct,,2007.0,original
095-010-004,2025,0,0,0.0,PL,PL,477.7495293544912,095-010-004,2010.0,095-010-004,direct,,2010.0,original
092-031-017,2025,0,0,0.0,PL,PL,0.3360575102443219,092-031-017,1978.0,092-031-017,direct,,1978.0,original
095-010-005,2025,0,0,0.0,PL,PL,163.0937707189871,095-010-005,2002.0,095-010-05,direct,,2002.0,original
093-260-020,2025,0,0,0.0,PL,PL,0.3427450120046907,093-260-020,1976.0,093-260-020,direct,,1976.0,original
093-035-002,2025,0,0,0.0,PL,PL,0.2187387241621861,093-035-002,,,unmatched,2014.0,2014.0,county
092-211-005,2025,0,0,0.0,PL,PL,0.296394768167241,092-211-005,1962.0,092-211-05,direct,,1962.0,original
093-260-004,2025,0,0,0.0,PL,PL,0.3415445988851237,093-260-004,2000.0,093-260-04,direct,,2000.0,original
092-100-027,2025,0,0,0.0,PL,PL,0.5047358927461881,092-100-027,1997.0,092-100-025,genealogy_old_from_new,,1997.0,original
094-540-010,2025,0,0,0.0,PL,PL,0.677921076556732,094-540-010,1992.0,094-540-10,direct,2010.0,1992.0,original
094-540-002,2025,0,0,0.0,PL,PL,1.028784682090385,094-540-002,1971.0,094-540-002,direct,,1971.0,original
093-160-079,2025,0,0,0.0,PL,PL,0.6667139126887073,093-160-079,1967.0,093-160-079,direct,,1967.0,original
093-310-024,2025,0,0,0.0,PL,PL,1.7044490137432775,093-310-024,2004.0,093-310-024,direct,1974.0,2004.0,original
092-120-019,2025,0,0,0.0,PL,PL,0.0892847653646039,092-120-019,1990.0,092-120-19,direct,,1990.0,original
092-010-009,2025,0,0,0.0,PL,PL,30.68260096651793,092-010-009,1960.0,092-010-09,direct,,1960.0,original
094-540-005,2025,0,0,0.0,PL,PL,0.2573995337387108,094-540-005,1973.0,094-540-005,direct,,1973.0,original
094-540-006,2025,0,0,0.0,PL,PL,0.1645224813501372,094-540-006,1970.0,094-540-006,direct,,1970.0,original
094-540-007,2025,0,0,0.0,PL,PL,3.732162301566377,094-540-007,1989.0,094-540-07,direct,,1989.0,original
094-070-003,2025,0,0,0.0,PL,PL,0.0440928507860209,094-070-003,1952.0,094-070-003,direct,1957.0,1952.0,original
094-070-004,2025,0,0,0.0,PL,PL,0.1246302156613587,094-070-004,1967.0,094-070-004,direct,1967.0,1967.0,original
094-060-012,2025,0,0,0.0,PL,PL,0.9240846916345888,094-060-012,1944.0,094-060-012,direct,,1944.0,original
093-020-007,2025,0,0,0.0,PL,PL,1.4981890468668817,093-020-007,2006.0,093-020-007,direct,,2006.0,original
093-350-007,2025,0,0,0.0,PL,PL,0.3317137584096208,093-350-007,2004.0,093-350-007,direct,,2004.0,original
093-250-002,2025,0,0,0.0,PL,PL,0.3477474409510779,093-250-002,1975.0,093-250-002,direct,,1975.0,original
092-090-050,2025,0,0,0.0,PL,PL,0.2648844693462567,092-090-050,1990.0,092-090-50,direct,,1990.0,original
092-090-051,2025,0,0,0.0,PL,PL,0.2818752756165807,092-090-051,2006.0,092-090-51,direct,,2006.0,original
092-120-025,2025,0,0,0.0,PL,PL,0.3470316048094445,092-120-025,1991.0,092-120-25,direct,,1991.0,original
092-142-027,2025,0,0,0.0,PL,PL,0.2601647044687916,092-142-027,1940.0,092-142-010,genealogy_old_from_new,2005.0,1940.0,original
092-084-007,2025,0,0,0.0,PL,PL,0.0657665693913166,092-084-007,,,unmatched,2016.0,2016.0,county
094-020-001,2025,0,0,0.0,PL,PL,69.96687678072561,094-020-001,1961.0,094-020-01,direct,,1961.0,original
094-130-005,2025,0,0,0.0,PL,PL,7.218598097643159,094-130-005,1941.0,094-130-005,direct,,1941.0,original
093-300-001,2025,0,0,0.0,PL,PL,0.6256388205514336,093-300-001,1982.0,093-300-01,direct,,1982.0,original
093-033-008,2025,0,0,0.0,PL,PL,0.1374846097948416,093-033-008,1976.0,093-033-008,direct,1978.0,1976.0,original
093-060-019,2025,0,0,0.0,PL,PL,1.229067380932617,093-060-019,1982.0,093-060-19,direct,,1982.0,original
093-060-018,2025,0,0,0.0,PL,PL,0.0356420600702145,093-060-018,2001.0,093-060-18,direct,,2001.0,original
093-280-017,2025,0,0,0.0,PL,PL,0.4650114722414911,093-280-017,1975.0,093-280-017,direct,,1975.0,original
093-280-018,2025,0,0,0.0,PL,PL,0.4285037780095526,093-280-018,1986.0,093-280-018,direct,,1986.0,original
095-140-023,2025,0,0,0.0,PL,PL,0.918275235556602,095-140-023,1970.0,095-140-001,genealogy_old_from_new,,1970.0,original
095-130-003,2025,0,0,0.0,PL,PL,9.496111757467425,095-130-003,1980.0,095-130-03,direct,,1980.0,original
094-180-018,2025,0,0,0.0,PL,PL,2.632610479307224,094-180-018,1987.0,094-180-18,direct,,1987.0,original
095-140-003,2025,0,0,0.0,PL,PL,6.170945418240696,095-140-003,1978.0,095-140-003,direct,,1978.0,original
093-130-048,2025,0,0,0.0,PL,PL,3.3426418210374,093-130-048,1989.0,093-130-048,direct,1984.0,1989.0,original
093-130-034,2025,0,0,0.0,PL,PL,1.6618014029634365,093-130-034,1966.0,093-130-034,direct,1966.0,1966.0,original
092-110-017,2025,0,0,0.0,PL,PL,0.3092591449928217,092-110-017,1969.0,092-110-17,direct,,1969.0,original
092-110-016,2025,0,0,0.0,PL,PL,0.0788011323452367,092-110-016,1966.0,092-110-016,direct,,1966.0,original
095-140-014,2025,0,0,0.0,PL,PL,0.247238670493523,095-140-014,1980.0,095-140-14,direct,,1980.0,original
095-130-001,2025,0,0,0.0,PL,PL,2.723995529007714,095-130-001,1961.0,095-130-01,direct,,1961.0,original
094-540-025,2025,0,0,0.0,PL,PL,0.5826262293546652,094-540-025,,,unmatched,1989.0,1989.0,county
095-140-015,2025,0,0,0.0,PL,PL,0.0646552557289386,095-140-015,1985.0,095-140-15,direct,,1985.0,original
094-190-022,2025,0,0,0.0,PL,PL,0.0491429777878156,094-190-022,2008.0,094-190-22,direct,,2008.0,original
095-140-012,2025,0,0,0.0,PL,PL,1.24692622367622,095-140-012,1991.0,095-140-12,direct,,1991.0,original
095-140-020,2025,0,0,0.0,PL,PL,0.7733487655410783,095-140-020,1960.0,095-140-020,direct,1960.0,1960.0,original
092-120-002,2025,0,0,0.0,PL,PL,0.1591622136316334,092-120-002,1961.0,092-120-02,direct,,1961.0,original
093-290-012,2025,0,0,0.0,PL,PL,6.100648514480037,093-290-012,1980.0,093-290-12,direct,,1980.0,original
092-060-006,2025,0,0,0.0,PL,PL,0.4489347101027123,092-060-006,1965.0,092-060-06,direct,,1965.0,original
092-031-013,2025,0,0,0.0,PL,PL,0.2888893599975271,092-031-013,1978.0,092-031-013,direct,,1978.0,original
083-350-009,2025,0,0,0.0,PL,PL,0.2763628451948291,083-350-009,1970.0,083-350-009,direct,,1970.0,original
093-160-048,2025,0,0,0.0,PL,PL,0.1789915746775713,093-160-048,,,unmatched,1969.0,1969.0,county
094-540-008,2025,0,0,0.0,PL,PL,0.6562489693133808,094-540-008,1979.0,094-540-08,direct,,1979.0,original
094-510-001,2025,0,0,0.0,PL,PL,0.4031192152971811,094-510-001,1981.0,094-510-001,direct,,1981.0,original
092-120-012,2025,0,0,0.0,PL,PL,0.1708412405193426,092-120-012,1954.0,092-120-012,direct,,1954.0,original
094-520-001,2025,0,0,0.0,PL,PL,0.3945662489243388,094-520-001,1990.0,094-520-001,direct,,1990.0,original
094-520-008,2025,0,0,0.0,PL,PL,0.3817764195271189,094-520-008,2005.0,094-520-008,direct,,2005.0,original
094-520-016,2025,0,0,0.0,PL,PL,0.0275701317902242,094-520-016,2017.0,094-520-016,direct,2017.0,2017.0,original
091-120-003,2025,0,0,0.0,PL,PL,6.858800837346032,091-120-003,1957.0,091-120-003,direct,,1957.0,original
115-050-056,2025,0,0,0.0,PL,PL,0.0479514432107792,115-050-056,,,unmatched,1926.0,1926.0,county
091-100-019,2025,0,0,0.0,PL,PL,409.4084999665405,091-100-019,1974.0,091-100-19,direct,,1974.0,original
091-110-006,2025,0,0,0.0,PL,PL,656.7534595059398,091-110-006,1962.0,091-110-006,direct,,1962.0,original
093-220-041,2025,0,0,0.0,PL,PL,0.2263858279190395,093-220-041,1985.0,093-220-041,direct,,1985.0,original
093-310-025,2025,0,0,0.0,PL,PL,0.2055547887053412,093-310-025,1962.0,093-310-25,direct,,1962.0,original
090-410-012,2025,0,0,0.0,PL,PL,1.0541850398150892,090-410-012,1990.0,090-410-12,direct,,1990.0,original
091-100-028,2025,0,0,0.0,PL,PL,19.310916129897507,091-100-028,1982.0,091-100-028,direct,,1982.0,original
090-123-026,2025,0,0,0.0,PL,PL,0.1339187530592082,090-123-026,,,unmatched,1960.0,1960.0,county
090-135-033,2025,0,0,0.0,PL,PL,0.1661685398723334,090-135-033,1966.0,090-131-003,genealogy_old_from_new,,1966.0,original
090-123-024,2025,0,0,0.0,PL,PL,0.2047298422159078,090-123-024,1972.0,090-123-024,direct,1972.0,1972.0,original
090-123-016,2025,0,0,0.0,PL,PL,0.108546267976032,090-123-016,1958.0,090-123-016,direct,1935.0,1958.0,original
090-123-017,2025,0,0,0.0,PL,PL,0.115550008227564,090-123-017,1940.0,090-123-017,direct,1958.0,1940.0,original
095-010-006,2025,0,0,0.0,PL,PL,323.33042486523937,095-010-006,1988.0,095-010-06,direct,,1988.0,original
093-280-047,2025,0,0,0.0,PL,PL,0.5003646926525215,093-280-047,1990.0,093-280-047,direct,,1990.0,original
090-074-024,2025,0,0,0.0,PL,PL,0.1436248377492078,090-074-024,,,unmatched,1951.0,1951.0,county
090-121-011,2025,0,0,0.0,PL,PL,0.2855192900464949,090-121-011,1939.0,090-121-011,direct,,1939.0,original
091-110-011,2025,0,0,0.0,PL,PL,158.77007686763872,091-110-011,1994.0,091-110-011,direct,,1994.0,original
116-110-051,2025,0,0,0.0,PL,PL,0.2981127509559488,116-110-051,,,unmatched,1976.0,1976.0,county
090-073-005,2025,0,0,0.0,PL,PL,0.2910696176493252,090-073-005,1937.0,090-073-005,direct,1945.0,1937.0,original
090-304-014,2025,0,0,0.0,PL,PL,0.6653491108863329,090-304-014,1932.0,090-304-014,direct,,1932.0,original
090-250-024,2025,0,0,0.0,PL,PL,0.0740934779079305,090-250-024,1960.0,090-250-24,direct,,1960.0,original
090-135-014,2025,0,0,0.0,PL,PL,2.913434475646148,090-135-014,1977.0,090-132-010,genealogy_old_from_new,,1977.0,original
090-135-030,2025,0,0,0.0,PL,PL,0.0825973941718564,090-135-030,1962.0,090-131-01,genealogy_old_from_new,,1962.0,original
090-192-062,2025,0,0,0.0,PL,PL,0.1738715936165169,090-192-062,1964.0,090-192-041,genealogy_old_from_new,,1964.0,original
090-142-028,2025,0,0,0.0,PL,PL,0.1928026553030095,090-142-028,1930.0,090-142-012,genealogy_old_from_new,,1930.0,original
091-100-025,2025,0,0,0.0,PL,PL,10.779645655167666,091-100-025,1991.0,091-100-025,direct,,1991.0,original
090-124-045,2025,0,0,0.0,PL,PL,0.143631729965142,090-124-045,,,unmatched,1949.0,1949.0,county
115-030-098,2025,0,0,0.0,PL,PL,0.2516481912511717,115-030-098,1951.0,115-030-098,direct,1951.0,1951.0,original
090-075-002,2025,0,0,0.0,PL,PL,0.0604681681276312,090-075-002,1931.0,090-075-002,direct,1931.0,1931.0,original
090-410-011,2025,0,0,0.0,PL,PL,0.1393271418770623,090-410-011,1979.0,090-410-11,direct,,1979.0,original
093-500-058,2025,0,0,0.0,PL,PL,5.738441561786583,093-500-058,1990.0,093-500-58,direct,,1990.0,original
093-130-015,2025,0,0,0.0,PL,PL,0.7651362055696613,093-130-015,,,unmatched,1958.0,1958.0,county
091-130-002,2025,0,0,0.0,PL,PL,27.04540192801312,091-130-002,1967.0,091-130-002,direct,,1967.0,original
091-130-003,2025,0,0,0.0,PL,PL,11.811982885355487,091-130-003,1970.0,091-130-003,direct,,1970.0,original
090-320-002,2025,0,0,0.0,PL,PL,0.7224639826370572,090-320-002,1969.0,090-320-002,direct,,1969.0,original
090-126-014,2025,0,0,0.0,PL,PL,0.3590531696590957,090-126-014,1965.0,090-126-014,direct,1966.0,1965.0,original
090-126-024,2025,0,0,0.0,PL,PL,0.2872464203375978,090-126-024,1950.0,090-126-024,direct,,1950.0,original
090-192-055,2025,0,0,0.0,PL,PL,0.0975304668829566,090-192-055,1964.0,090-192-041,genealogy_new_from_old,,1964.0,original
090-133-019,2025,0,0,0.0,PL,PL,0.1617259588110225,090-133-019,1992.0,090-133-019,direct,,1992.0,original
092-031-022,2025,0,0,0.0,PL,PL,0.4767910680177404,092-031-022,1983.0,092-031-022,direct,,1983.0,original
091-110-005,2025,0,0,0.0,PL,PL,649.3277376776559,091-110-005,1962.0,091-110-05,direct,,1962.0,original
117-110-060,2025,0,0,0.0,PL,PL,0.8129492938701705,117-110-060,1992.0,117-110-060,direct,2000.0,1992.0,original
090-074-001,2025,0,0,0.0,PL,PL,0.1436181849506589,090-074-001,,,unmatched,1975.0,1975.0,county
090-074-025,2025,0,0,0.0,PL,PL,0.5808480520457749,090-074-025,1965.0,090-074-025,direct,,1965.0,original
090-315-022,2025,0,0,0.0,PL,PL,3.342013455757792,090-315-022,1937.0,090-315-022,direct,1942.0,1937.0,original
093-280-023,2025,0,0,0.0,PL,PL,0.351976386817906,093-280-023,1998.0,093-280-23,direct,,1998.0,original
093-280-022,2025,0,0,0.0,PL,PL,0.3515226582914701,093-280-022,1978.0,093-280-22,direct,,1978.0,original
091-220-007,2025,0,0,0.0,PL,PL,0.390410363341437,091-220-007,2002.0,091-220-007,direct,,2002.0,original
091-100-020,2025,0,0,0.0,PL,PL,233.4973471007841,091-100-020,1979.0,091-100-20,direct,,1979.0,original
091-100-007,2025,0,0,0.0,PL,PL,81.95591751058699,091-100-007,1991.0,091-100-007,direct,,1991.0,original
090-123-018,2025,0,0,0.0,PL,PL,0.0707457032749615,090-123-018,1953.0,090-123-018,direct,1953.0,1953.0,original
