APN,YEAR,_merge,CommercialFloorArea_SqFt_x,Residential_Units_x,TouristAccommodation_Units_x,CommercialFloorArea_SqFt_y,Residential_Units_y,TouristAccommodation_Units_y
880-045-052,,right_only,,,,0,0,0
880-096-030,,right_only,,,,0,0,0
880-164-020,,right_only,,,,0,0,0
881-035-004,,right_only,,,,0,0,0
881-035-002,,right_only,,,,0,0,0
881-035-012,,right_only,,,,0,0,0
881-035-011,,right_only,,,,0,0,0
881-035-008,,right_only,,,,0,0,0
881-035-009,,right_only,,,,0,0,0
881-091-031,,right_only,,,,0,0,0
881-278-093,,right_only,,,,0,0,0
880-350-088,,right_only,,,,0,0,0
880-354-038,,right_only,,,,0,0,0
880-355-007,,right_only,,,,0,0,0
880-353-081,,right_only,,,,0,0,0
880-355-036,,right_only,,,,0,0,0
880-355-067,,right_only,,,,0,0,0
880-356-060,,right_only,,,,0,0,0
880-357-006,,right_only,,,,0,0,0
880-356-051,,right_only,,,,0,0,0
880-356-079,,right_only,,,,0,0,0
880-357-085,,right_only,,,,0,0,0
880-357-090,,right_only,,,,0,0,0
880-265-001,,right_only,,,,0,0,0
880-266-001,,right_only,,,,0,0,0
880-266-057,,right_only,,,,0,0,0
880-273-045,,right_only,,,,0,0,0
880-274-005,,right_only,,,,0,0,0
880-263-052,,right_only,,,,0,0,0
880-263-092,,right_only,,,,0,0,0
880-264-054,,right_only,,,,0,0,0
880-273-065,,right_only,,,,0,0,0
880-273-062,,right_only,,,,0,0,0
880-273-070,,right_only,,,,0,0,0
880-273-069,,right_only,,,,0,0,0
880-273-061,,right_only,,,,0,0,0
880-273-058,,right_only,,,,0,0,0
881-093-019,,right_only,,,,0,0,0
023-950-007,,right_only,,,,0,1,0
023-950-006,,right_only,,,,0,1,0
023-950-008,,right_only,,,,0,1,0
023-950-005,,right_only,,,,0,1,0
032-381-013,,right_only,,,,0,1,0
032-381-015,,right_only,,,,0,1,0
032-381-014,,right_only,,,,0,1,0
032-381-010,,right_only,,,,0,1,0
032-381-011,,right_only,,,,0,1,0
032-381-012,,right_only,,,,0,1,0
032-381-017,,right_only,,,,0,1,0
032-381-016,,right_only,,,,0,1,0
027-652-001,,right_only,,,,0,1,0
027-652-015,,right_only,,,,0,1,0
027-652-016,,right_only,,,,0,1,0
027-652-002,,right_only,,,,0,1,0
027-652-014,,right_only,,,,0,1,0
027-652-003,,right_only,,,,0,1,0
027-652-013,,right_only,,,,0,1,0
027-652-011,,right_only,,,,0,1,0
027-652-004,,right_only,,,,0,1,0
027-652-012,,right_only,,,,0,1,0
027-652-005,,right_only,,,,0,1,0
027-652-006,,right_only,,,,0,1,0
027-652-010,,right_only,,,,0,1,0
025-930-029,,right_only,,,,0,1,0
025-930-007,,right_only,,,,0,1,0
025-930-028,,right_only,,,,0,0,0
025-930-005,,right_only,,,,0,1,0
025-930-002,,right_only,,,,0,1,0
025-930-004,,right_only,,,,0,1,0
025-930-003,,right_only,,,,0,1,0
025-930-001,,right_only,,,,0,1,0
025-930-006,,right_only,,,,0,1,0
025-930-010,,right_only,,,,0,1,0
025-930-031,,right_only,,,,0,1,0
025-930-030,,right_only,,,,0,1,0
025-930-008,,right_only,,,,0,1,0
025-930-009,,right_only,,,,0,1,0
025-930-012,,right_only,,,,0,1,0
025-930-011,,right_only,,,,0,1,0
025-930-013,,right_only,,,,0,0,0
025-930-032,,right_only,,,,0,1,0
025-930-019,,right_only,,,,0,1,0
025-930-017,,right_only,,,,0,1,0
025-930-016,,right_only,,,,0,1,0
025-930-018,,right_only,,,,0,1,0
025-930-015,,right_only,,,,0,1,0
025-930-014,,right_only,,,,0,1,0
025-930-034,,right_only,,,,0,1,0
025-930-033,,right_only,,,,0,1,0
025-930-035,,right_only,,,,0,1,0
025-930-020,,right_only,,,,0,1,0
025-930-023,,right_only,,,,0,1,0
025-930-036,,right_only,,,,0,1,0
025-930-021,,right_only,,,,0,1,0
025-930-027,,right_only,,,,0,1,0
025-930-022,,right_only,,,,0,1,0
025-930-025,,right_only,,,,0,1,0
025-930-024,,right_only,,,,0,1,0
025-930-026,,right_only,,,,0,1,0
032-390-016,,right_only,,,,0,0,0
032-390-045,,right_only,,,,0,0,0
032-390-062,,right_only,,,,0,0,0
015-400-010,,right_only,,,,0,0,0
015-400-008,,right_only,,,,0,0,0
015-400-011,,right_only,,,,0,0,0
015-400-007,,right_only,,,,0,0,0
015-400-009,,right_only,,,,0,0,0
015-400-014,,right_only,,,,0,0,0
015-400-012,,right_only,,,,0,0,0
015-400-006,,right_only,,,,0,0,0
015-400-004,,right_only,,,,0,0,0
015-400-003,,right_only,,,,0,0,0
015-400-005,,right_only,,,,0,0,0
015-400-013,,right_only,,,,0,0,0
015-400-002,,right_only,,,,0,0,0
015-400-001,,right_only,,,,0,0,0
027-680-001,,right_only,,,,0,0,0
027-680-002,,right_only,,,,0,0,0
027-680-035,,right_only,,,,0,0,0
027-680-036,,right_only,,,,0,0,0
027-680-034,,right_only,,,,0,0,0
027-680-028,,right_only,,,,0,0,0
027-680-027,,right_only,,,,0,0,0
027-680-003,,right_only,,,,0,0,0
027-680-033,,right_only,,,,0,0,0
027-680-004,,right_only,,,,0,0,0
027-680-029,,right_only,,,,0,0,0
027-680-032,,right_only,,,,0,0,0
027-680-005,,right_only,,,,0,0,0
027-680-030,,right_only,,,,0,0,0
027-680-031,,right_only,,,,0,0,0
027-680-007,,right_only,,,,0,0,0
027-680-006,,right_only,,,,0,0,0
027-680-026,,right_only,,,,0,0,0
027-680-025,,right_only,,,,0,0,0
027-680-023,,right_only,,,,0,0,0
027-680-022,,right_only,,,,0,0,0
027-680-024,,right_only,,,,0,0,0
027-680-010,,right_only,,,,0,0,0
027-680-009,,right_only,,,,0,0,0
027-680-011,,right_only,,,,0,0,0
027-680-021,,right_only,,,,0,0,0
027-680-012,,right_only,,,,0,0,0
027-680-020,,right_only,,,,0,0,0
027-680-013,,right_only,,,,0,0,0
027-680-014,,right_only,,,,0,0,0
027-680-015,,right_only,,,,0,0,0
027-680-016,,right_only,,,,0,0,0
027-680-017,,right_only,,,,0,0,0
027-680-018,,right_only,,,,0,0,0
027-680-019,,right_only,,,,0,0,0
025-920-042,,right_only,,,,0,0,0
025-920-005,,right_only,,,,0,0,0
025-920-038,,right_only,,,,0,0,0
025-920-066,,right_only,,,,0,0,0
025-920-043,,right_only,,,,0,0,0
025-920-006,,right_only,,,,0,0,0
025-920-007,,right_only,,,,0,0,0
025-920-065,,right_only,,,,0,0,0
025-920-044,,right_only,,,,0,0,0
025-920-037,,right_only,,,,0,0,0
025-920-063,,right_only,,,,0,0,0
025-920-045,,right_only,,,,0,0,0
025-920-008,,right_only,,,,0,0,0
025-920-036,,right_only,,,,0,0,0
025-920-046,,right_only,,,,0,0,0
025-920-064,,right_only,,,,0,0,0
025-920-009,,right_only,,,,0,0,0
025-920-035,,right_only,,,,0,0,0
025-920-047,,right_only,,,,0,0,0
025-920-010,,right_only,,,,0,0,0
025-920-034,,right_only,,,,0,0,0
025-920-061,,right_only,,,,0,0,0
025-920-011,,right_only,,,,0,0,0
025-920-059,,right_only,,,,0,0,0
025-920-049,,right_only,,,,0,0,0
025-920-033,,right_only,,,,0,0,0
025-920-050,,right_only,,,,0,0,0
025-920-051,,right_only,,,,0,0,0
025-920-052,,right_only,,,,0,0,0
025-920-012,,right_only,,,,0,0,0
025-920-053,,right_only,,,,0,0,0
025-920-054,,right_only,,,,0,0,0
025-920-055,,right_only,,,,0,0,0
025-920-013,,right_only,,,,0,0,0
025-920-032,,right_only,,,,0,0,0
025-920-015,,right_only,,,,0,0,0
025-920-056,,right_only,,,,0,0,0
025-920-014,,right_only,,,,0,0,0
025-920-057,,right_only,,,,0,0,0
025-920-016,,right_only,,,,0,0,0
025-920-058,,right_only,,,,0,0,0
025-920-017,,right_only,,,,0,0,0
025-920-018,,right_only,,,,0,0,0
025-920-019,,right_only,,,,0,0,0
025-920-020,,right_only,,,,0,0,0
025-920-031,,right_only,,,,0,0,0
025-920-021,,right_only,,,,0,0,0
025-920-022,,right_only,,,,0,0,0
025-920-023,,right_only,,,,0,0,0
025-920-030,,right_only,,,,0,0,0
025-920-024,,right_only,,,,0,0,0
025-920-025,,right_only,,,,0,0,0
025-920-026,,right_only,,,,0,0,0
025-920-027,,right_only,,,,0,0,0
025-920-028,,right_only,,,,0,0,0
031-380-003,,right_only,,,,0,0,0
031-380-002,,right_only,,,,0,0,0
031-380-001,,right_only,,,,0,0,0
031-380-009,,right_only,,,,0,0,0
031-380-005,,right_only,,,,0,0,0
031-380-004,,right_only,,,,0,0,0
031-380-006,,right_only,,,,0,0,0
031-380-007,,right_only,,,,0,0,0
031-380-008,,right_only,,,,0,0,0
031-370-008,,right_only,,,,0,0,0
031-370-007,,right_only,,,,0,0,0
031-370-010,,right_only,,,,0,0,0
031-370-006,,right_only,,,,0,0,0
031-370-011,,right_only,,,,0,0,0
031-370-005,,right_only,,,,0,0,0
031-370-012,,right_only,,,,0,0,0
031-370-021,,right_only,,,,0,0,0
031-370-020,,right_only,,,,0,0,0
031-370-004,,right_only,,,,0,0,0
031-370-013,,right_only,,,,0,0,0
031-370-003,,right_only,,,,0,0,0
031-370-019,,right_only,,,,0,0,0
031-370-018,,right_only,,,,0,0,0
031-370-002,,right_only,,,,0,0,0
031-370-017,,right_only,,,,0,0,0
031-370-001,,right_only,,,,0,0,0
031-370-015,,right_only,,,,0,0,0
031-370-016,,right_only,,,,0,0,0
031-370-009,,right_only,,,,0,0,0
031-370-014,,right_only,,,,0,0,0
023-850-030,,right_only,,,,0,0,0
023-850-029,,right_only,,,,0,0,0
023-850-028,,right_only,,,,0,0,0
023-850-018,,right_only,,,,0,0,0
023-850-017,,right_only,,,,0,0,0
023-850-027,,right_only,,,,0,0,0
023-850-026,,right_only,,,,0,0,0
023-850-016,,right_only,,,,0,0,0
023-850-025,,right_only,,,,0,0,0
023-850-015,,right_only,,,,0,0,0
023-850-011,,right_only,,,,0,0,0
023-850-024,,right_only,,,,0,0,0
023-850-014,,right_only,,,,0,0,0
023-850-012,,right_only,,,,0,0,0
023-850-023,,right_only,,,,0,0,0
023-850-010,,right_only,,,,0,0,0
023-850-022,,right_only,,,,0,0,0
023-850-013,,right_only,,,,0,0,0
023-850-021,,right_only,,,,0,0,0
023-850-020,,right_only,,,,0,0,0
023-850-006,,right_only,,,,0,0,0
023-850-019,,right_only,,,,0,0,0
023-850-007,,right_only,,,,0,0,0
023-850-005,,right_only,,,,0,0,0
023-850-008,,right_only,,,,0,0,0
023-850-004,,right_only,,,,0,0,0
023-850-009,,right_only,,,,0,0,0
023-850-003,,right_only,,,,0,0,0
023-850-002,,right_only,,,,0,0,0
023-850-001,,right_only,,,,0,0,0
023-870-002,,right_only,,,,0,0,0
023-870-005,,right_only,,,,0,0,0
023-870-003,,right_only,,,,0,0,0
023-870-004,,right_only,,,,0,0,0
023-880-006,,right_only,,,,0,0,0
023-870-001,,right_only,,,,0,0,0
023-870-006,,right_only,,,,0,0,0
023-870-007,,right_only,,,,0,0,0
023-870-008,,right_only,,,,0,0,0
023-880-005,,right_only,,,,0,0,0
023-870-010,,right_only,,,,0,0,0
023-870-009,,right_only,,,,0,0,0
023-880-004,,right_only,,,,0,0,0
023-880-003,,right_only,,,,0,0,0
023-870-011,,right_only,,,,0,0,0
023-840-016,,right_only,,,,0,0,0
023-840-017,,right_only,,,,0,0,0
023-880-002,,right_only,,,,0,0,0
023-840-018,,right_only,,,,0,0,0
023-880-011,,right_only,,,,0,0,0
023-840-019,,right_only,,,,0,0,0
023-840-031,,right_only,,,,0,0,0
023-870-012,,right_only,,,,0,0,0
023-880-001,,right_only,,,,0,0,0
023-870-013,,right_only,,,,0,0,0
023-840-020,,right_only,,,,0,0,0
023-840-021,,right_only,,,,0,0,0
023-840-015,,right_only,,,,0,0,0
023-840-014,,right_only,,,,0,0,0
023-870-014,,right_only,,,,0,0,0
023-840-022,,right_only,,,,0,0,0
026-302-004,,right_only,,,,0,0,0
023-840-013,,right_only,,,,0,0,0
023-880-019,,right_only,,,,0,0,0
023-880-007,,right_only,,,,0,0,0
023-840-023,,right_only,,,,0,0,0
023-870-015,,right_only,,,,0,0,0
023-840-012,,right_only,,,,0,0,0
023-880-010,,right_only,,,,0,0,0
023-840-024,,right_only,,,,0,0,0
023-880-008,,right_only,,,,0,0,0
023-880-018,,right_only,,,,0,0,0
023-870-016,,right_only,,,,0,0,0
023-840-025,,right_only,,,,0,0,0
023-840-011,,right_only,,,,0,0,0
023-880-009,,right_only,,,,0,0,0
023-880-017,,right_only,,,,0,0,0
023-870-017,,right_only,,,,0,0,0
023-840-026,,right_only,,,,0,0,0
023-840-010,,right_only,,,,0,0,0
023-840-027,,right_only,,,,0,0,0
023-880-012,,right_only,,,,0,0,0
023-880-016,,right_only,,,,0,0,0
023-840-009,,right_only,,,,0,0,0
023-840-028,,right_only,,,,0,0,0
023-840-008,,right_only,,,,0,0,0
023-880-013,,right_only,,,,0,0,0
023-840-029,,right_only,,,,0,0,0
023-840-007,,right_only,,,,0,0,0
023-840-030,,right_only,,,,0,0,0
026-302-003,,right_only,,,,0,0,0
023-880-014,,right_only,,,,0,0,0
023-840-006,,right_only,,,,0,0,0
023-840-005,,right_only,,,,0,0,0
023-880-015,,right_only,,,,0,0,0
023-840-004,,right_only,,,,0,0,0
023-840-003,,right_only,,,,0,0,0
023-840-002,,right_only,,,,0,0,0
023-840-001,,right_only,,,,0,0,0
023-860-008,,right_only,,,,0,0,0
023-860-007,,right_only,,,,0,0,0
023-860-004,,right_only,,,,0,0,0
023-860-005,,right_only,,,,0,0,0
023-860-006,,right_only,,,,0,0,0
023-860-009,,right_only,,,,0,0,0
023-860-003,,right_only,,,,0,0,0
023-860-002,,right_only,,,,0,0,0
023-860-001,,right_only,,,,0,0,0
026-303-005,,right_only,,,,0,0,0
032-410-088,,right_only,,,,0,0,0
032-410-091,,right_only,,,,0,0,0
032-410-089,,right_only,,,,0,0,0
032-410-092,,right_only,,,,0,0,0
032-410-090,,right_only,,,,0,0,0
032-410-087,,right_only,,,,0,0,0
032-410-086,,right_only,,,,0,0,0
032-410-085,,right_only,,,,0,0,0
032-410-084,,right_only,,,,0,0,0
032-410-071,,right_only,,,,0,0,0
032-410-069,,right_only,,,,0,0,0
032-410-070,,right_only,,,,0,0,0
032-410-068,,right_only,,,,0,0,0
032-410-067,,right_only,,,,0,0,0
032-410-072,,right_only,,,,0,0,0
032-410-066,,right_only,,,,0,0,0
032-450-002,,right_only,,,,0,0,0
032-410-073,,right_only,,,,0,0,0
032-410-074,,right_only,,,,0,0,0
032-450-003,,right_only,,,,0,0,0
032-450-001,,right_only,,,,0,0,0
032-410-075,,right_only,,,,0,0,0
032-410-064,,right_only,,,,0,0,0
032-410-093,,right_only,,,,0,0,0
032-410-063,,right_only,,,,0,0,0
032-410-065,,right_only,,,,0,0,0
032-410-060,,right_only,,,,0,0,0
032-450-004,,right_only,,,,0,0,0
032-410-061,,right_only,,,,0,0,0
032-410-062,,right_only,,,,0,0,0
032-410-076,,right_only,,,,0,0,0
032-450-005,,right_only,,,,0,0,0
032-410-059,,right_only,,,,0,0,0
032-410-058,,right_only,,,,0,0,0
032-450-006,,right_only,,,,0,0,0
032-410-094,,right_only,,,,0,0,0
032-410-077,,right_only,,,,0,0,0
032-450-007,,right_only,,,,0,0,0
032-410-057,,right_only,,,,0,0,0
032-410-056,,right_only,,,,0,0,0
032-410-096,,right_only,,,,0,0,0
032-410-095,,right_only,,,,0,0,0
032-410-078,,right_only,,,,0,0,0
032-410-047,,right_only,,,,0,0,0
032-410-048,,right_only,,,,0,0,0
032-410-055,,right_only,,,,0,0,0
032-410-097,,right_only,,,,0,0,0
032-410-049,,right_only,,,,0,0,0
032-410-046,,right_only,,,,0,0,0
032-410-079,,right_only,,,,0,0,0
032-410-050,,right_only,,,,0,0,0
032-410-045,,right_only,,,,0,0,0
032-410-051,,right_only,,,,0,0,0
032-410-044,,right_only,,,,0,0,0
032-410-098,,right_only,,,,0,0,0
032-410-052,,right_only,,,,0,0,0
032-410-006,,right_only,,,,0,0,0
032-410-005,,right_only,,,,0,0,0
032-410-083,,right_only,,,,0,0,0
032-410-004,,right_only,,,,0,0,0
032-410-043,,right_only,,,,0,0,0
032-410-003,,right_only,,,,0,0,0
032-410-082,,right_only,,,,0,0,0
032-410-007,,right_only,,,,0,0,0
032-410-099,,right_only,,,,0,0,0
032-410-053,,right_only,,,,0,0,0
032-410-081,,right_only,,,,0,0,0
032-410-080,,right_only,,,,0,0,0
032-410-008,,right_only,,,,0,0,0
032-410-042,,right_only,,,,0,0,0
032-410-054,,right_only,,,,0,0,0
032-410-002,,right_only,,,,0,0,0
032-411-000,,right_only,,,,0,0,0
032-410-041,,right_only,,,,0,0,0
032-410-001,,right_only,,,,0,0,0
032-410-009,,right_only,,,,0,0,0
032-411-001,,right_only,,,,0,0,0
032-410-040,,right_only,,,,0,0,0
032-411-050,,right_only,,,,0,0,0
032-410-010,,right_only,,,,0,0,0
032-411-051,,right_only,,,,0,0,0
032-411-049,,right_only,,,,0,0,0
032-411-002,,right_only,,,,0,0,0
032-411-052,,right_only,,,,0,0,0
032-410-039,,right_only,,,,0,0,0
032-411-003,,right_only,,,,0,0,0
032-411-048,,right_only,,,,0,0,0
032-410-022,,right_only,,,,0,0,0
032-410-011,,right_only,,,,0,0,0
032-410-021,,right_only,,,,0,0,0
032-410-038,,right_only,,,,0,0,0
032-411-006,,right_only,,,,0,0,0
032-411-005,,right_only,,,,0,0,0
032-410-023,,right_only,,,,0,0,0
032-411-004,,right_only,,,,0,0,0
032-410-020,,right_only,,,,0,0,0
032-411-097,,right_only,,,,0,0,0
032-411-098,,right_only,,,,0,0,0
032-411-047,,right_only,,,,0,0,0
032-411-053,,right_only,,,,0,0,0
032-410-024,,right_only,,,,0,0,0
032-410-019,,right_only,,,,0,0,0
032-410-012,,right_only,,,,0,0,0
032-410-037,,right_only,,,,0,0,0
032-411-007,,right_only,,,,0,0,0
032-410-036,,right_only,,,,0,0,0
032-411-046,,right_only,,,,0,0,0
032-410-018,,right_only,,,,0,0,0
032-410-025,,right_only,,,,0,0,0
032-411-054,,right_only,,,,0,0,0
032-411-045,,right_only,,,,0,0,0
032-411-096,,right_only,,,,0,0,0
032-411-071,,right_only,,,,0,0,0
032-410-026,,right_only,,,,0,0,0
032-410-013,,right_only,,,,0,0,0
032-411-072,,right_only,,,,0,0,0
032-411-095,,right_only,,,,0,0,0
032-401-043,,right_only,,,,0,0,0
032-411-008,,right_only,,,,0,0,0
032-411-055,,right_only,,,,0,0,0
032-401-044,,right_only,,,,0,0,0
032-410-035,,right_only,,,,0,0,0
032-410-027,,right_only,,,,0,0,0
032-411-070,,right_only,,,,0,0,0
032-410-014,,right_only,,,,0,0,0
032-410-015,,right_only,,,,0,0,0
032-410-034,,right_only,,,,0,0,0
032-411-073,,right_only,,,,0,0,0
032-410-016,,right_only,,,,0,0,0
032-411-009,,right_only,,,,0,0,0
032-411-094,,right_only,,,,0,0,0
032-410-017,,right_only,,,,0,0,0
032-401-042,,right_only,,,,0,0,0
032-410-033,,right_only,,,,0,0,0
032-411-056,,right_only,,,,0,0,0
032-411-069,,right_only,,,,0,0,0
032-410-032,,right_only,,,,0,0,0
032-411-093,,right_only,,,,0,0,0
032-401-041,,right_only,,,,0,0,0
032-411-074,,right_only,,,,0,0,0
032-411-057,,right_only,,,,0,0,0
032-411-068,,right_only,,,,0,0,0
032-402-004,,right_only,,,,0,0,0
032-410-030,,right_only,,,,0,0,0
032-410-028,,right_only,,,,0,0,0
032-411-010,,right_only,,,,0,0,0
032-410-029,,right_only,,,,0,0,0
032-411-075,,right_only,,,,0,0,0
032-411-092,,right_only,,,,0,0,0
032-402-005,,right_only,,,,0,0,0
032-411-067,,right_only,,,,0,0,0
032-401-040,,right_only,,,,0,0,0
032-411-076,,right_only,,,,0,0,0
032-402-003,,right_only,,,,0,0,0
032-411-058,,right_only,,,,0,0,0
032-411-091,,right_only,,,,0,0,0
032-411-077,,right_only,,,,0,0,0
032-411-066,,right_only,,,,0,0,0
032-411-059,,right_only,,,,0,0,0
032-402-006,,right_only,,,,0,0,0
032-411-065,,right_only,,,,0,0,0
032-402-002,,right_only,,,,0,0,0
032-411-078,,right_only,,,,0,0,0
032-411-060,,right_only,,,,0,0,0
032-401-039,,right_only,,,,0,0,0
032-411-063,,right_only,,,,0,0,0
032-411-090,,right_only,,,,0,0,0
032-411-061,,right_only,,,,0,0,0
032-411-062,,right_only,,,,0,0,0
032-411-064,,right_only,,,,0,0,0
032-402-007,,right_only,,,,0,0,0
032-401-038,,right_only,,,,0,0,0
032-402-001,,right_only,,,,0,0,0
032-411-089,,right_only,,,,0,0,0
032-411-080,,right_only,,,,0,0,0
032-402-000,,right_only,,,,0,0,0
032-411-081,,right_only,,,,0,0,0
032-411-088,,right_only,,,,0,0,0
032-402-008,,right_only,,,,0,0,0
032-401-037,,right_only,,,,0,0,0
032-411-087,,right_only,,,,0,0,0
032-411-082,,right_only,,,,0,0,0
032-402-066,,right_only,,,,0,0,0
032-411-086,,right_only,,,,0,0,0
032-411-084,,right_only,,,,0,0,0
032-410-031,,right_only,,,,0,0,0
032-411-079,,right_only,,,,0,0,0
032-411-085,,right_only,,,,0,0,0
032-402-010,,right_only,,,,0,0,0
032-411-083,,right_only,,,,0,0,0
032-402-051,,right_only,,,,0,0,0
032-402-009,,right_only,,,,0,0,0
032-401-036,,right_only,,,,0,0,0
032-402-012,,right_only,,,,0,0,0
032-402-011,,right_only,,,,0,0,0
032-402-050,,right_only,,,,0,0,0
032-402-053,,right_only,,,,0,0,0
032-401-035,,right_only,,,,0,0,0
032-402-052,,right_only,,,,0,0,0
032-401-034,,right_only,,,,0,0,0
032-402-055,,right_only,,,,0,0,0
032-401-011,,right_only,,,,0,0,0
032-402-054,,right_only,,,,0,0,0
032-401-012,,right_only,,,,0,0,0
032-402-049,,right_only,,,,0,0,0
032-390-002,,right_only,,,,0,0,0
032-402-015,,right_only,,,,0,0,0
032-402-056,,right_only,,,,0,0,0
032-402-014,,right_only,,,,0,0,0
032-402-016,,right_only,,,,0,0,0
032-401-013,,right_only,,,,0,0,0
032-402-013,,right_only,,,,0,0,0
032-402-017,,right_only,,,,0,0,0
032-390-001,,right_only,,,,0,0,0
032-401-033,,right_only,,,,0,0,0
032-402-057,,right_only,,,,0,0,0
032-402-048,,right_only,,,,0,0,0
032-390-003,,right_only,,,,0,0,0
032-390-015,,right_only,,,,0,0,0
032-401-014,,right_only,,,,0,0,0
032-390-004,,right_only,,,,0,0,0
032-401-032,,right_only,,,,0,0,0
032-402-018,,right_only,,,,0,0,0
032-390-014,,right_only,,,,0,0,0
032-402-058,,right_only,,,,0,0,0
032-402-065,,right_only,,,,0,0,0
032-390-005,,right_only,,,,0,0,0
032-402-046,,right_only,,,,0,0,0
032-402-059,,right_only,,,,0,0,0
032-402-047,,right_only,,,,0,0,0
032-390-021,,right_only,,,,0,0,0
032-390-013,,right_only,,,,0,0,0
032-401-015,,right_only,,,,0,0,0
032-390-022,,right_only,,,,0,0,0
032-402-035,,right_only,,,,0,0,0
032-390-006,,right_only,,,,0,0,0
032-390-012,,right_only,,,,0,0,0
032-402-019,,right_only,,,,0,0,0
032-402-064,,right_only,,,,0,0,0
032-402-060,,right_only,,,,0,0,0
032-390-007,,right_only,,,,0,0,0
032-402-045,,right_only,,,,0,0,0
032-401-031,,right_only,,,,0,0,0
032-402-034,,right_only,,,,0,0,0
032-401-016,,right_only,,,,0,0,0
032-390-011,,right_only,,,,0,0,0
032-390-029,,right_only,,,,0,0,0
032-390-008,,right_only,,,,0,0,0
032-390-020,,right_only,,,,0,0,0
032-390-030,,right_only,,,,0,0,0
032-390-010,,right_only,,,,0,0,0
032-402-020,,right_only,,,,0,0,0
032-401-017,,right_only,,,,0,0,0
032-402-036,,right_only,,,,0,0,0
032-390-009,,right_only,,,,0,0,0
032-390-019,,right_only,,,,0,0,0
032-390-028,,right_only,,,,0,0,0
032-402-033,,right_only,,,,0,0,0
032-402-061,,right_only,,,,0,0,0
032-401-030,,right_only,,,,0,0,0
032-402-062,,right_only,,,,0,0,0
032-402-044,,right_only,,,,0,0,0
032-390-040,,right_only,,,,0,0,0
032-390-036,,right_only,,,,0,0,0
032-390-027,,right_only,,,,0,0,0
032-401-018,,right_only,,,,0,0,0
032-401-019,,right_only,,,,0,0,0
032-390-041,,right_only,,,,0,0,0
032-402-063,,right_only,,,,0,0,0
032-402-021,,right_only,,,,0,0,0
032-390-018,,right_only,,,,0,0,0
032-390-026,,right_only,,,,0,0,0
032-390-042,,right_only,,,,0,0,0
032-402-037,,right_only,,,,0,0,0
032-390-054,,right_only,,,,0,0,0
032-401-020,,right_only,,,,0,0,0
032-390-025,,right_only,,,,0,0,0
032-390-017,,right_only,,,,0,0,0
032-402-043,,right_only,,,,0,0,0
032-402-032,,right_only,,,,0,0,0
032-390-053,,right_only,,,,0,0,0
032-390-043,,right_only,,,,0,0,0
032-401-029,,right_only,,,,0,0,0
032-390-037,,right_only,,,,0,0,0
032-390-024,,right_only,,,,0,0,0
032-401-021,,right_only,,,,0,0,0
032-390-035,,right_only,,,,0,0,0
032-402-038,,right_only,,,,0,0,0
032-390-044,,right_only,,,,0,0,0
032-390-038,,right_only,,,,0,0,0
032-402-022,,right_only,,,,0,0,0
032-390-023,,right_only,,,,0,0,0
032-390-052,,right_only,,,,0,0,0
032-390-055,,right_only,,,,0,0,0
032-402-031,,right_only,,,,0,0,0
032-390-034,,right_only,,,,0,0,0
032-401-028,,right_only,,,,0,0,0
032-390-039,,right_only,,,,0,0,0
032-402-042,,right_only,,,,0,0,0
032-390-051,,right_only,,,,0,0,0
032-401-022,,right_only,,,,0,0,0
032-402-039,,right_only,,,,0,0,0
032-390-056,,right_only,,,,0,0,0
032-390-046,,right_only,,,,0,0,0
032-390-033,,right_only,,,,0,0,0
032-401-027,,right_only,,,,0,0,0
032-391-001,,right_only,,,,0,0,0
032-390-057,,right_only,,,,0,0,0
032-402-040,,right_only,,,,0,0,0
032-402-023,,right_only,,,,0,0,0
032-390-050,,right_only,,,,0,0,0
032-402-030,,right_only,,,,0,0,0
032-390-047,,right_only,,,,0,0,0
032-402-041,,right_only,,,,0,0,0
032-401-023,,right_only,,,,0,0,0
032-391-002,,right_only,,,,0,0,0
032-390-070,,right_only,,,,0,0,0
032-390-032,,right_only,,,,0,0,0
032-390-049,,right_only,,,,0,0,0
032-390-058,,right_only,,,,0,0,0
032-391-003,,right_only,,,,0,0,0
032-402-024,,right_only,,,,0,0,0
032-390-048,,right_only,,,,0,0,0
032-401-026,,right_only,,,,0,0,0
032-390-059,,right_only,,,,0,0,0
032-390-071,,right_only,,,,0,0,0
032-390-031,,right_only,,,,0,0,0
032-401-024,,right_only,,,,0,0,0
032-402-029,,right_only,,,,0,0,0
032-391-004,,right_only,,,,0,0,0
032-402-028,,right_only,,,,0,0,0
032-390-069,,right_only,,,,0,0,0
032-391-005,,right_only,,,,0,0,0
032-390-072,,right_only,,,,0,0,0
032-402-025,,right_only,,,,0,0,0
032-391-006,,right_only,,,,0,0,0
032-402-027,,right_only,,,,0,0,0
032-390-068,,right_only,,,,0,0,0
032-402-026,,right_only,,,,0,0,0
032-391-030,,right_only,,,,0,0,0
032-391-029,,right_only,,,,0,0,0
032-390-061,,right_only,,,,0,0,0
032-401-025,,right_only,,,,0,0,0
032-391-007,,right_only,,,,0,0,0
032-390-073,,right_only,,,,0,0,0
032-390-067,,right_only,,,,0,0,0
032-391-028,,right_only,,,,0,0,0
032-390-074,,right_only,,,,0,0,0
032-391-021,,right_only,,,,0,0,0
032-391-027,,right_only,,,,0,0,0
