APN,YEAR,_merge
1319-30-634-002,2021,left_only
1319-30-634-003,2021,left_only
1319-30-634-004,2021,left_only
1319-30-635-000,2021,left_only
1319-30-635-001,2021,left_only
1319-30-635-002,2021,left_only
1319-30-635-003,2021,left_only
1319-30-635-004,2021,left_only
1319-30-636-000,2021,left_only
1319-30-636-001,2021,left_only
1319-30-636-002,2021,left_only
1319-30-636-003,2021,left_only
1319-30-636-004,2021,left_only
1319-30-637-000,2021,left_only
1319-30-637-002,2021,left_only
1319-30-637-003,2021,left_only
1319-30-637-004,2021,left_only
1319-30-638-000,2021,left_only
1319-30-638-001,2021,left_only
1319-30-638-002,2021,left_only
1319-30-638-003,2021,left_only
1319-30-638-004,2021,left_only
1319-30-639-000,2021,left_only
1319-30-639-001,2021,left_only
1319-30-639-002,2021,left_only
1319-30-639-003,2021,left_only
1319-30-639-004,2021,left_only
1319-30-639-005,2021,left_only
1319-30-639-006,2021,left_only
1319-30-639-007,2021,left_only
1319-30-639-008,2021,left_only
1319-30-639-009,2021,left_only
1319-30-640-000,2021,left_only
1319-30-640-001,2021,left_only
1319-30-640-002,2021,left_only
1319-30-640-003,2021,left_only
1319-30-640-004,2021,left_only
1319-30-641-000,2021,left_only
1319-30-641-001,2021,left_only
1319-30-641-002,2021,left_only
1319-30-641-003,2021,left_only
1319-30-641-004,2021,left_only
1319-30-642-000,2021,left_only
1319-30-642-001,2021,left_only
1319-30-642-002,2021,left_only
1319-30-642-003,2021,left_only
1319-30-642-004,2021,left_only
1319-30-642-005,2021,left_only
1319-30-642-006,2021,left_only
1319-30-642-007,2021,left_only
1319-30-642-008,2021,left_only
1319-30-643-000,2021,left_only
1319-30-643-001,2021,left_only
1319-30-643-002,2021,left_only
1319-30-643-003,2021,left_only
1319-30-643-004,2021,left_only
1319-30-643-005,2021,left_only
1319-30-643-006,2021,left_only
1319-30-643-007,2021,left_only
1319-30-643-008,2021,left_only
1319-30-643-009,2021,left_only
1319-30-643-010,2021,left_only
1319-30-643-011,2021,left_only
1319-30-643-012,2021,left_only
1319-30-643-013,2021,left_only
1319-30-643-014,2021,left_only
1319-30-643-015,2021,left_only
1319-30-643-016,2021,left_only
1319-30-643-018,2021,left_only
1319-30-643-019,2021,left_only
1319-30-643-020,2021,left_only
1319-30-643-021,2021,left_only
1319-30-643-022,2021,left_only
1319-30-643-023,2021,left_only
1319-30-643-024,2021,left_only
1319-30-643-025,2021,left_only
1319-30-643-026,2021,left_only
1319-30-643-027,2021,left_only
1319-30-643-028,2021,left_only
1319-30-643-029,2021,left_only
1319-30-643-030,2021,left_only
1319-30-643-031,2021,left_only
1319-30-643-032,2021,left_only
1319-30-643-033,2021,left_only
1319-30-643-034,2021,left_only
1319-30-643-035,2021,left_only
1319-30-643-036,2021,left_only
1319-30-643-037,2021,left_only
1319-30-643-038,2021,left_only
1319-30-643-039,2021,left_only
1319-30-643-040,2021,left_only
1319-30-643-041,2021,left_only
1319-30-643-042,2021,left_only
1319-30-643-043,2021,left_only
1319-30-643-044,2021,left_only
1319-30-643-045,2021,left_only
1319-30-643-046,2021,left_only
1319-30-643-047,2021,left_only
1319-30-643-048,2021,left_only
1319-30-643-049,2021,left_only
1319-30-643-050,2021,left_only
1319-30-643-051,2021,left_only
1319-30-643-052,2021,left_only
1319-30-643-053,2021,left_only
1319-30-643-054,2021,left_only
1319-30-643-055,2021,left_only
1319-30-643-056,2021,left_only
1319-30-643-057,2021,left_only
1319-30-643-058,2021,left_only
1319-30-643-059,2021,left_only
1319-30-644-000,2021,left_only
1319-30-644-001,2021,left_only
1319-30-644-002,2021,left_only
1319-30-644-003,2021,left_only
1319-30-644-004,2021,left_only
1319-30-644-005,2021,left_only
1319-30-644-006,2021,left_only
1319-30-644-007,2021,left_only
1319-30-644-008,2021,left_only
1319-30-644-009,2021,left_only
1319-30-644-010,2021,left_only
1319-30-644-011,2021,left_only
1319-30-644-012,2021,left_only
1319-30-644-013,2021,left_only
1319-30-644-014,2021,left_only
1319-30-644-015,2021,left_only
1319-30-644-016,2021,left_only
1319-30-644-017,2021,left_only
1319-30-644-018,2021,left_only
1319-30-644-019,2021,left_only
1319-30-644-020,2021,left_only
1319-30-644-021,2021,left_only
1319-30-644-022,2021,left_only
1319-30-644-023,2021,left_only
1319-30-644-024,2021,left_only
1319-30-644-025,2021,left_only
1319-30-644-026,2021,left_only
1319-30-644-027,2021,left_only
1319-30-644-028,2021,left_only
1319-30-644-029,2021,left_only
1319-30-644-030,2021,left_only
1319-30-644-031,2021,left_only
1319-30-644-032,2021,left_only
1319-30-644-033,2021,left_only
1319-30-644-034,2021,left_only
1319-30-644-035,2021,left_only
1319-30-644-036,2021,left_only
1319-30-644-037,2021,left_only
1319-30-644-038,2021,left_only
1319-30-644-039,2021,left_only
1319-30-644-040,2021,left_only
1319-30-644-041,2021,left_only
1319-30-644-042,2021,left_only
1319-30-644-043,2021,left_only
1319-30-644-044,2021,left_only
1319-30-644-045,2021,left_only
1319-30-644-046,2021,left_only
1319-30-644-047,2021,left_only
1319-30-644-048,2021,left_only
1319-30-644-049,2021,left_only
1319-30-644-050,2021,left_only
1319-30-644-051,2021,left_only
1319-30-644-052,2021,left_only
1319-30-644-053,2021,left_only
1319-30-644-054,2021,left_only
1319-30-644-055,2021,left_only
1319-30-644-056,2021,left_only
1319-30-644-057,2021,left_only
1319-30-644-058,2021,left_only
1319-30-644-059,2021,left_only
1319-30-644-060,2021,left_only
1319-30-644-061,2021,left_only
1319-30-644-062,2021,left_only
1319-30-644-063,2021,left_only
1319-30-644-064,2021,left_only
1319-30-644-065,2021,left_only
1319-30-644-066,2021,left_only
1319-30-644-067,2021,left_only
1319-30-644-068,2021,left_only
1319-30-644-069,2021,left_only
1319-30-644-070,2021,left_only
1319-30-644-071,2021,left_only
1319-30-644-072,2021,left_only
1319-30-644-073,2021,left_only
1319-30-644-074,2021,left_only
1319-30-644-075,2021,left_only
1319-30-644-076,2021,left_only
1319-30-644-077,2021,left_only
1319-30-644-078,2021,left_only
1319-30-644-079,2021,left_only
1319-30-644-080,2021,left_only
1319-30-644-081,2021,left_only
1319-30-644-082,2021,left_only
1319-30-644-083,2021,left_only
1319-30-644-084,2021,left_only
1319-30-644-085,2021,left_only
1319-30-644-086,2021,left_only
1319-30-644-087,2021,left_only
1319-30-644-088,2021,left_only
1319-30-644-089,2021,left_only
1319-30-644-090,2021,left_only
1319-30-644-091,2021,left_only
1319-30-644-092,2021,left_only
1319-30-644-093,2021,left_only
1319-30-644-094,2021,left_only
1319-30-644-095,2021,left_only
1319-30-644-096,2021,left_only
1319-30-644-097,2021,left_only
1319-30-644-098,2021,left_only
1319-30-644-099,2021,left_only
1319-30-644-100,2021,left_only
1319-30-644-101,2021,left_only
1319-30-644-102,2021,left_only
1319-30-644-103,2021,left_only
1319-30-644-104,2021,left_only
1319-30-644-105,2021,left_only
1319-30-644-106,2021,left_only
1319-30-644-107,2021,left_only
1319-30-644-108,2021,left_only
1319-30-644-109,2021,left_only
1319-30-644-110,2021,left_only
1319-30-644-111,2021,left_only
1319-30-644-112,2021,left_only
1319-30-644-113,2021,left_only
1319-30-644-114,2021,left_only
1319-30-644-115,2021,left_only
1319-30-644-116,2021,left_only
1319-30-645-001,2021,left_only
1319-30-645-002,2021,left_only
1319-30-645-003,2021,left_only
1319-30-645-004,2021,left_only
1319-30-645-005,2021,left_only
1319-30-710-000,2021,left_only
1319-30-710-002,2021,left_only
1319-30-710-003,2021,left_only
1319-30-710-004,2021,left_only
1319-30-710-005,2021,left_only
1319-30-710-006,2021,left_only
1319-30-710-008,2021,left_only
1319-30-710-009,2021,left_only
1319-30-710-010,2021,left_only
1319-30-710-011,2021,left_only
1319-30-710-012,2021,left_only
1319-30-710-014,2021,left_only
1319-30-710-015,2021,left_only
1319-30-710-016,2021,left_only
1319-30-710-017,2021,left_only
1319-30-710-018,2021,left_only
1319-30-711-001,2021,left_only
1319-30-711-002,2021,left_only
1319-30-712-001,2021,left_only
1319-30-712-002,2021,left_only
1319-30-712-003,2021,left_only
1319-30-712-004,2021,left_only
1319-30-712-005,2021,left_only
1319-30-712-006,2021,left_only
1319-30-712-007,2021,left_only
1319-30-712-008,2021,left_only
1319-30-712-009,2021,left_only
1319-30-712-010,2021,left_only
1319-30-713-000,2021,left_only
1319-30-713-001,2021,left_only
1319-30-713-002,2021,left_only
1319-30-713-003,2021,left_only
1319-30-713-004,2021,left_only
1319-30-714-000,2021,left_only
1319-30-714-001,2021,left_only
1319-30-714-002,2021,left_only
1319-30-714-003,2021,left_only
1319-30-714-004,2021,left_only
1319-30-715-000,2021,left_only
1319-30-715-001,2021,left_only
1319-30-715-002,2021,left_only
1319-30-715-003,2021,left_only
1319-30-715-004,2021,left_only
1319-30-716-000,2021,left_only
1319-30-716-001,2021,left_only
1319-30-716-002,2021,left_only
1319-30-716-003,2021,left_only
1319-30-717-000,2021,left_only
1319-30-717-001,2021,left_only
1319-30-717-002,2021,left_only
1319-30-717-003,2021,left_only
1319-30-717-004,2021,left_only
1319-30-718-000,2021,left_only
1319-30-718-001,2021,left_only
1319-30-718-002,2021,left_only
1319-30-718-003,2021,left_only
1319-30-718-004,2021,left_only
1319-30-719-000,2021,left_only
1319-30-719-001,2021,left_only
1319-30-719-002,2021,left_only
1319-30-719-003,2021,left_only
1319-30-719-004,2021,left_only
1319-30-719-005,2021,left_only
1319-30-719-006,2021,left_only
1319-30-719-007,2021,left_only
1319-30-719-008,2021,left_only
1319-30-719-009,2021,left_only
1319-30-719-010,2021,left_only
1319-30-719-011,2021,left_only
1319-30-719-012,2021,left_only
1319-30-719-014,2021,left_only
1319-30-719-015,2021,left_only
1319-30-719-016,2021,left_only
1319-30-720-001,2021,left_only
1319-30-720-002,2021,left_only
1319-30-720-003,2021,left_only
1319-30-720-004,2021,left_only
1319-30-721-000,2021,left_only
1319-30-721-001,2021,left_only
1319-30-721-002,2021,left_only
1319-30-721-003,2021,left_only
1319-30-721-005,2021,left_only
1319-30-721-006,2021,left_only
1319-30-721-007,2021,left_only
1319-30-721-008,2021,left_only
1319-30-721-009,2021,left_only
1319-30-721-010,2021,left_only
1319-30-721-011,2021,left_only
1319-30-721-012,2021,left_only
1319-30-721-013,2021,left_only
1319-30-721-014,2021,left_only
1319-30-721-015,2021,left_only
1319-30-721-016,2021,left_only
1319-30-721-017,2021,left_only
1319-30-721-018,2021,left_only
1319-30-721-019,2021,left_only
1319-30-721-020,2021,left_only
1319-30-721-021,2021,left_only
1319-30-722-000,2021,left_only
1319-30-722-001,2021,left_only
1319-30-722-002,2021,left_only
1319-30-722-003,2021,left_only
1319-30-722-004,2021,left_only
1319-30-722-005,2021,left_only
1319-30-722-006,2021,left_only
1319-30-722-007,2021,left_only
1319-30-722-008,2021,left_only
1319-30-722-009,2021,left_only
1319-30-722-010,2021,left_only
1319-30-722-011,2021,left_only
1319-30-722-012,2021,left_only
1319-30-722-013,2021,left_only
1319-30-722-014,2021,left_only
1319-30-722-015,2021,left_only
1319-30-722-016,2021,left_only
1319-30-722-017,2021,left_only
1319-30-722-018,2021,left_only
1319-30-722-019,2021,left_only
1319-30-722-020,2021,left_only
1319-30-722-021,2021,left_only
1319-30-723-000,2021,left_only
1319-30-723-001,2021,left_only
1319-30-723-002,2021,left_only
1319-30-723-003,2021,left_only
1319-30-723-004,2021,left_only
1319-30-723-005,2021,left_only
1319-30-723-006,2021,left_only
1319-30-723-007,2021,left_only
1319-30-723-008,2021,left_only
1319-30-723-009,2021,left_only
1319-30-723-010,2021,left_only
1319-30-723-011,2021,left_only
1319-30-723-012,2021,left_only
1319-30-723-013,2021,left_only
1319-30-723-014,2021,left_only
1319-30-723-015,2021,left_only
1319-30-723-016,2021,left_only
1319-30-723-017,2021,left_only
1319-30-723-018,2021,left_only
1319-30-723-019,2021,left_only
1319-30-723-020,2021,left_only
1319-30-723-021,2021,left_only
1319-30-724-000,2021,left_only
1319-30-724-001,2021,left_only
1319-30-724-002,2021,left_only
1319-30-724-003,2021,left_only
1319-30-724-004,2021,left_only
1319-30-724-005,2021,left_only
1319-30-724-006,2021,left_only
1319-30-724-007,2021,left_only
1319-30-724-008,2021,left_only
1319-30-724-009,2021,left_only
1319-30-724-010,2021,left_only
1319-30-724-011,2021,left_only
1319-30-724-012,2021,left_only
1319-30-724-013,2021,left_only
1319-30-724-014,2021,left_only
1319-30-724-015,2021,left_only
1319-30-724-016,2021,left_only
1319-30-724-017,2021,left_only
1319-30-724-018,2021,left_only
1319-30-724-019,2021,left_only
1319-30-724-020,2021,left_only
1319-30-724-021,2021,left_only
1319-30-724-022,2021,left_only
1319-30-724-023,2021,left_only
1319-30-724-024,2021,left_only
1319-30-724-025,2021,left_only
1319-30-724-026,2021,left_only
1319-30-724-027,2021,left_only
1319-30-724-028,2021,left_only
1319-30-724-029,2021,left_only
1319-30-724-030,2021,left_only
1319-30-724-031,2021,left_only
1319-30-724-032,2021,left_only
1319-30-724-033,2021,left_only
1319-30-724-034,2021,left_only
1319-30-724-035,2021,left_only
1319-30-724-036,2021,left_only
1319-30-724-037,2021,left_only
1319-30-724-038,2021,left_only
1319-30-724-039,2021,left_only
132-030-44,2021,left_only
132-030-47,2021,left_only
132-030-80,2021,left_only
132-043-05,2021,left_only
132-053-24,2021,left_only
132-063-02,2021,left_only
132-063-18,2021,left_only
132-066-44,2021,left_only
132-191-02,2021,left_only
132-211-19,2021,left_only
132-212-02,2021,left_only
132-222-16,2021,left_only
132-222-18,2021,left_only
132-231-05,2021,left_only
132-231-26,2021,left_only
132-240-11,2021,left_only
132-251-02,2021,left_only
132-252-04,2021,left_only
132-260-03,2021,left_only
132-280-02,2021,left_only
132-320-01,2021,left_only
132-350-04,2021,left_only
132-370-03,2021,left_only
132-390-02,2021,left_only
132-611-05,2021,left_only
1418-03-710-001,2021,left_only
1418-10-511-020,2021,left_only
1418-10-810-002,2021,left_only
1418-10-810-007,2021,left_only
1418-15-501-001,2021,left_only
1418-22-611-010,2021,left_only
1418-27-601-008,2021,left_only
1418-27-710-010,2021,left_only
1418-34-101-003,2021,left_only
1418-34-111-013,2021,left_only
1418-34-111-026,2021,left_only
1418-34-111-034,2021,left_only
1418-34-113-010,2021,left_only
1418-34-211-044,2021,left_only
1418-34-304-003,2021,left_only
1418-34-304-007,2021,left_only
1418-34-401-005,2021,left_only
1419-00-001-001,2021,left_only
1419-00-002-004,2021,left_only
1419-00-002-005,2021,left_only
1419-00-002-006,2021,left_only
1419-00-002-009,2021,left_only
1419-06-000-002,2021,left_only
510-100-00,2021,left_only
530-100-00,2021,left_only
560-101-00,2021,left_only
600-000-00,2021,left_only
881-035-002,2021,left_only
