CSV_APN,FC_APN,Year,match,APN_changed
092-120-042,092-120-057,2023,within,True
092-142-010,092-142-028,2023,within,True
092-142-020,092-142-029,2023,within,True
092-152-015,092-152-038,2023,within,True
092-154-009,092-154-050,2023,within,True
092-190-052,092-190-067,2023,within,True
092-190-053,092-190-068,2023,within,True
092-200-009,092-200-033,2023,within,True
092-200-022,092-200-032,2023,within,True
092-234-012,092-234-024,2023,within,True
093-034-004,093-034-010,2023,within,True
093-042-021,093-042-043,2023,within,True
093-042-022,093-042-044,2023,within,True
093-083-008,093-083-045,2023,within,True
093-083-009,093-083-046,2023,within,True
093-083-010,093-083-047,2023,within,True
093-083-011,093-083-048,2023,within,True
093-083-012,093-083-051,2023,within,True
093-083-014,093-083-050,2023,within,True
093-083-015,093-083-044,2023,within,True
093-160-016,093-160-082,2023,within,True
093-194-007,093-194-017,2023,within,True
093-194-012,093-194-018,2023,within,True
094-032-004,094-032-020,2023,within,True
094-110-007,094-110-026,2023,within,True
094-122-001,094-122-062,2023,within,True
094-122-019,094-122-059,2023,within,True
094-173-005,094-173-026,2023,within,True
094-173-021,094-173-027,2023,within,True
094-200-049,094-200-061,2023,within,True
095-110-006,095-110-026,2023,within,True
095-130-007,095-130-014,2023,within,True
097-092-003,097-092-012,2023,within,True
097-100-022,097-100-046,2023,within,True
097-122-002,097-122-028,2023,within,True
097-122-013,097-122-031,2023,within,True
097-122-015,097-122-028,2023,within,True
097-130-029,097-130-042,2023,within,True
097-164-006,097-164-013,2023,within,True
097-192-001,097-192-010,2023,within,True
097-193-004,097-200-028,2023,within,True
098-010-036,098-010-041,2023,within,True
098-010-037,098-010-042,2023,within,True
098-164-009,098-164-016,2023,within,True
098-165-002,098-165-007,2023,within,True
098-167-006,098-167-019,2023,within,True
098-192-002,098-192-011,2023,within,True
098-210-030,098-360-001,2023,within,True
098-210-031,098-360-007,2023,within,True
098-231-024,098-231-039,2023,within,True
098-314-014,098-314-019,2023,within,True
112-060-017,112-060-034,2023,within,True
112-070-002,112-070-034,2023,within,True
112-180-009,112-180-077,2023,within,True
112-190-040,112-190-064,2023,within,True
112-190-042,112-190-068,2023,within,True
112-190-044,112-190-045,2023,within,True
112-270-004,112-270-076,2023,within,True
115-030-035,115-030-100,2023,within,True
115-040-075,115-040-081,2023,within,True
115-050-039,115-050-052,2023,within,True
115-060-010,115-060-023,2023,within,True
115-060-018,115-060-022,2023,within,True
117-020-009,117-020-025,2023,within,True
117-071-015,117-071-053,2023,within,True
117-071-025,117-071-054,2023,within,True
117-100-004,117-100-088,2023,within,True
117-100-014,117-100-089,2023,within,True
117-100-015,117-100-089,2023,within,True
117-100-016,117-100-091,2023,within,True
117-100-017,117-100-091,2023,within,True
117-110-008,117-110-072,2023,within,True
117-110-023,117-110-075,2023,within,True
117-120-031,117-120-041,2023,within,True
117-150-040,117-150-048,2023,within,True
117-160-013,117-150-049,2023,within,True
117-180-037,117-180-065,2023,within,True
117-180-038,117-180-065,2023,within,True
122-100-04,122-100-29,2023,within,True
122-100-23,122-100-27,2023,within,True
122-100-24,122-100-27,2023,within,True
122-181-24,122-181-77,2023,within,True
122-181-37,122-251-19,2023,within,True
122-181-64,122-181-79,2023,within,True
122-181-65,122-181-79,2023,within,True
122-530-25,122-530-38,2023,within,True
122-530-26,122-530-38,2023,within,True
123-021-04,123-201-02,2023,within,True
123-032-01,123-032-20,2023,within,True
123-032-11,123-032-28,2023,within,True
123-032-12,123-032-28,2023,within,True
123-032-13,123-032-29,2023,within,True
123-041-05,123-041-28,2023,within,True
123-041-19,123-041-26,2023,within,True
123-131-02,123-131-08,2023,within,True
123-131-05,123-131-10,2023,within,True
123-143-11,123-143-21,2023,within,True
124-860-01,124-860-07,2023,within,True
124-860-02,124-860-06,2023,within,True
124-860-03,124-860-05,2023,within,True
125-382-19,125-382-21,2023,within,True
125-462-08,125-462-10,2023,within,True
126-080-25,126-080-28,2023,within,True
126-082-49,126-082-67,2023,within,True
126-560-28,126-560-42,2023,within,True
126-560-37,126-560-41,2023,within,True
126-570-16,126-570-37,2023,within,True
129-022-07,129-091-03,2023,within,True
129-280-12,129-301-01,2023,within,True
129-280-13,129-301-02,2023,within,True
129-280-14,129-301-03,2023,within,True
129-280-15,129-301-04,2023,within,True
129-280-16,129-301-05,2023,within,True
129-280-17,129-301-06,2023,within,True
129-280-18,129-301-07,2023,within,True
129-280-19,129-301-08,2023,within,True
129-291-03,129-291-33,2023,within,True
129-291-13,129-291-34,2023,within,True
129-291-17,129-291-35,2023,within,True
129-291-20,129-291-36,2023,within,True
129-292-01,129-292-27,2023,within,True
129-292-02,129-292-28,2023,within,True
129-292-03,129-292-29,2023,within,True
129-292-06,129-292-30,2023,within,True
129-292-07,129-292-31,2023,within,True
129-292-10,129-292-32,2023,within,True
129-292-12,129-292-33,2023,within,True
129-292-14,129-290-03,2023,within,True
129-292-17,129-292-35,2023,within,True
129-292-18,129-292-40,2023,within,True
129-292-19,129-292-39,2023,within,True
129-292-20,129-292-38,2023,within,True
129-292-22,129-292-36,2023,within,True
129-292-26,129-292-37,2023,within,True
130-163-36,130-163-27,2023,within,True
130-241-45,130-241-66,2023,within,True
130-241-46,130-241-65,2023,within,True
130-312-04,130-312-30,2023,within,True
130-312-27,130-312-30,2023,within,True
130-331-05,130-331-14,2023,within,True
1318-03-110-005,1318-03-110-035,2023,within,True
1318-09-810-035,1318-09-810-115,2023,within,True
1318-09-810-095,1318-09-810-119,2023,within,True
1318-09-810-103,1318-09-810-117,2023,within,True
1318-10-310-002,1318-10-310-096,2023,within,True
1318-10-310-009,1318-10-310-094,2023,within,True
1318-10-310-010,1318-10-310-091,2023,within,True
1318-10-310-012,1318-10-310-079,2023,within,True
1318-10-310-015,1318-10-310-076,2023,within,True
1318-10-310-033,1318-10-310-078,2023,within,True
1318-10-310-036,1318-10-310-078,2023,within,True
1318-10-415-062,1318-10-415-072,2023,within,True
1318-10-416-039,1318-10-416-063,2023,within,True
1318-10-417-005,1318-10-417-055,2023,within,True
1318-15-601-003,1318-15-601-005,2023,within,True
1318-22-002-002,1318-22-316-002,2023,within,True
1318-23-212-005,1318-23-212-077,2023,within,True
1318-23-212-006,1318-23-212-078,2023,within,True
1318-23-710-003,1318-23-710-094,2023,within,True
